sd_size	sd_par_size	min_size_dif	sd_patt	sd_par_patt	min_patt_dif	typ1_err	typ2_err	avg_size	avg_size_thr	avg_patt	avg_patt_thr	avg_par_size	avg_par_patt	end_gen
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.044063	0.080987	10.000000	11.092427	10.000000	10.724778	10.498849	11.500175	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.049910	0.077877	10.000000	11.296617	10.000000	10.681791	10.499648	11.499380	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.051783	0.073590	10.000000	11.197105	10.000000	10.675643	10.499683	11.499560	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.042900	0.082340	10.000000	11.068129	10.000000	10.731047	10.499774	11.499978	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.047937	0.077757	10.000000	11.012066	10.000000	10.723753	10.499976	11.500328	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.044093	0.082893	10.000000	10.997995	10.000000	10.748612	10.500226	11.500346	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.051657	0.074810	10.000000	11.094911	10.000000	10.691340	10.499668	11.500077	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.054657	0.072613	10.000000	10.943758	10.000000	10.713947	10.499946	11.499385	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.065547	0.064137	10.000000	11.229691	10.000000	10.628426	10.500703	11.499767	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.042960	0.083417	10.000000	11.001487	10.000000	10.746596	10.500226	11.500299	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.049133	0.075143	10.000000	11.136339	10.000000	10.691810	10.500228	11.499799	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.042907	0.082117	10.000000	11.040690	10.000000	10.735349	10.499925	11.499796	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.054047	0.072473	10.000000	10.987796	10.000000	10.695836	10.499845	11.499582	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.039797	0.086320	10.000000	11.137914	10.000000	10.734438	10.499685	11.500390	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.046977	0.078273	10.000000	11.118618	10.000000	10.708488	10.500241	11.500137	2999
0.416667	0.600000	0.500000	0.416667	0.600000	1.500000	0.036993	0.089967	10.000000	11.235713	10.000000	10.751556	10.499264	11.498863	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.076727	0.104840	10.000000	10.801855	10.000000	10.655070	11.000088	10.999700	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.074780	0.104723	10.000000	10.757994	10.000000	10.692097	11.001221	10.999846	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.063413	0.116630	10.000000	10.746328	10.000000	10.762901	11.000288	11.000114	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.082167	0.097997	10.000000	10.743509	10.000000	10.673275	11.001096	10.999731	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.085337	0.097310	10.000000	10.776554	10.000000	10.638367	11.000451	10.999119	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.067680	0.112433	10.000000	10.685022	10.000000	10.811112	11.000112	10.999259	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.077770	0.102813	10.000000	10.658764	10.000000	10.786200	11.000234	11.000107	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.056493	0.124383	10.000000	10.771566	10.000000	10.773028	10.999558	10.999163	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.058923	0.122003	10.000000	10.726671	10.000000	10.811823	10.999791	11.000362	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.069580	0.109307	10.000000	10.738776	10.000000	10.730972	10.999828	11.000434	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.074493	0.104770	10.000000	10.764105	10.000000	10.687882	11.000130	11.000388	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.079737	0.101297	10.000000	10.706304	10.000000	10.721055	11.000132	10.999794	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.081617	0.098017	10.000000	10.685742	10.000000	10.733113	10.999801	11.000336	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.068503	0.110597	10.000000	10.715949	10.000000	10.761679	11.001051	10.999785	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.060463	0.120217	10.000000	10.744632	10.000000	10.778220	10.999935	11.000504	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.089947	0.092250	10.000000	10.700428	10.000000	10.680502	11.000160	11.000076	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.075490	0.103553	10.000000	10.743608	10.000000	10.695484	10.999358	10.999209	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.070147	0.111753	10.000000	10.672758	10.000000	10.817236	10.999746	11.000549	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.075717	0.104820	10.000000	10.776600	10.000000	10.674779	10.999714	11.000329	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.062803	0.120823	10.000000	10.689481	10.000000	10.846530	10.999672	11.000294	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.068387	0.114490	10.000000	10.672583	10.000000	10.832959	11.000193	10.999974	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.066800	0.120873	10.000000	10.885057	10.000000	10.657276	10.999755	10.999588	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.085647	0.100153	10.000000	10.611287	10.000000	10.828853	11.000073	11.000396	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.082270	0.099227	10.000000	10.647767	10.000000	10.783589	11.000642	11.000027	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.067837	0.112087	10.000000	10.755105	10.000000	10.729657	11.000017	10.999661	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.076180	0.104310	10.000000	10.748380	10.000000	10.703294	11.000728	10.999458	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.070683	0.107403	10.000000	10.755376	10.000000	10.712376	11.000048	10.999623	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.064310	0.115430	10.000000	10.762009	10.000000	10.738235	10.999245	10.999716	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.069007	0.110320	10.000000	10.683689	10.000000	10.800821	10.999640	10.999703	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.075587	0.103953	10.000000	10.692281	10.000000	10.752346	11.000146	10.999744	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.083753	0.096830	10.000000	10.712145	10.000000	10.691066	11.000004	11.000552	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.063860	0.114423	10.000000	10.758995	10.000000	10.744026	10.999827	10.999679	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.055520	0.126717	10.000000	10.775128	10.000000	10.783590	10.999635	10.999488	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.069820	0.112643	10.000000	10.827309	10.000000	10.670312	11.000365	11.000714	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.066220	0.116980	10.000000	10.855170	10.000000	10.669200	11.000109	10.999725	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.077017	0.101057	10.000000	10.717345	10.000000	10.717804	10.999830	11.000379	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.057550	0.122727	10.000000	10.790678	10.000000	10.749573	11.000030	10.999553	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.080963	0.100103	10.000000	10.759783	10.000000	10.667129	11.000074	11.000323	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.065160	0.114363	10.000000	10.791366	10.000000	10.710428	10.999380	11.000501	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.089447	0.094010	10.000000	10.626294	10.000000	10.768406	11.000379	11.000557	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.074403	0.103643	10.000000	10.701848	10.000000	10.744055	10.999646	10.999603	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.074667	0.103900	10.000000	10.764969	10.000000	10.684272	10.999449	10.999696	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.074423	0.103473	10.000000	10.733122	10.000000	10.713888	10.999995	10.999143	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.074630	0.110450	10.000000	10.637567	10.000000	10.856017	11.000456	10.999835	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.090553	0.090080	10.000000	10.687976	10.000000	10.682974	10.999775	10.999745	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.092847	0.088620	10.000000	10.682266	10.000000	10.682736	11.000276	10.999734	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.069713	0.109837	10.000000	10.789310	10.000000	10.694227	11.000106	10.999814	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.071310	0.106710	10.000000	10.721674	10.000000	10.741039	11.000260	10.999895	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.075967	0.103957	10.000000	10.678657	10.000000	10.768166	11.000437	10.999634	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.063960	0.117057	10.000000	10.798304	10.000000	10.712797	11.000072	11.000501	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.091100	0.093457	10.000000	10.743325	10.000000	10.647493	10.999804	11.000059	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.057953	0.124207	10.000000	10.726508	10.000000	10.819083	11.000480	10.999461	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.064463	0.115180	10.000000	10.774212	10.000000	10.728062	11.000229	11.000350	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.089220	0.093763	10.000000	10.757043	10.000000	10.637999	10.999304	11.000416	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.074123	0.104257	10.000000	10.731553	10.000000	10.718852	11.000443	10.999728	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.062803	0.118403	10.000000	10.813519	10.000000	10.704926	11.000317	11.000427	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.064163	0.115890	10.000000	10.787348	10.000000	10.717563	10.999851	10.999535	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.061790	0.117953	10.000000	10.749615	10.000000	10.761481	10.999383	11.000333	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.082533	0.099053	10.000000	10.647551	10.000000	10.776447	11.000536	10.999587	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.082730	0.097063	10.000000	10.710360	10.000000	10.692272	10.999347	10.999390	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.065070	0.114730	10.000000	10.794167	10.000000	10.707334	10.999375	10.999468	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.091857	0.091837	10.000000	10.641138	10.000000	10.739410	11.000555	10.999901	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.075133	0.109543	10.000000	10.855471	10.000000	10.636622	10.999848	10.998976	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.077587	0.101950	10.000000	10.669808	10.000000	10.770642	11.000309	10.999858	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.069427	0.108387	10.000000	10.734001	10.000000	10.738268	10.999815	11.000659	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.083717	0.096173	10.000000	10.741075	10.000000	10.666621	11.000306	10.999998	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.077017	0.103300	10.000000	10.668666	10.000000	10.777161	11.000170	11.000196	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.083247	0.099863	10.000000	10.745184	10.000000	10.675088	10.999505	10.999859	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.061710	0.118433	10.000000	10.792985	10.000000	10.723644	11.000114	10.999646	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.067300	0.113070	10.000000	10.772780	10.000000	10.718814	11.000524	10.999323	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.061397	0.118183	10.000000	10.767215	10.000000	10.751075	11.000218	10.999925	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.084507	0.096727	10.000000	10.691426	10.000000	10.709893	11.000754	11.000208	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.082483	0.096447	10.000000	10.732571	10.000000	10.676509	11.000311	10.999793	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.067173	0.115703	10.000000	10.683809	10.000000	10.823462	11.000192	11.000005	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.070400	0.108253	10.000000	10.734393	10.000000	10.730719	10.999817	10.999562	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.071783	0.106163	10.000000	10.747323	10.000000	10.711011	11.000373	11.000372	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.069013	0.110813	10.000000	10.708249	10.000000	10.772821	11.000058	10.999699	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.075673	0.103500	10.000000	10.684981	10.000000	10.763550	10.999611	11.000362	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.085277	0.095563	10.000000	10.658207	10.000000	10.742733	10.999410	10.999481	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.096577	0.087950	10.000000	10.637977	10.000000	10.720322	11.000009	10.999715	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.078243	0.101060	10.000000	10.678672	10.000000	10.751971	10.999288	10.999879	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.077113	0.107233	10.000000	10.697133	10.000000	10.765035	10.999601	10.999587	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.090977	0.092303	10.000000	10.750869	10.000000	10.636347	11.000072	10.999544	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.079090	0.101127	10.000000	10.689347	10.000000	10.732939	11.000018	10.999631	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.056747	0.124983	10.000000	10.775968	10.000000	10.772173	10.999610	11.000185	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.077193	0.102620	10.000000	10.697330	10.000000	10.742062	10.999646	11.000154	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.080547	0.097160	10.000000	10.708396	10.000000	10.705478	11.000125	10.999210	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.064977	0.113193	10.000000	10.732601	10.000000	10.763814	10.999882	11.000403	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.072280	0.107560	10.000000	10.690648	10.000000	10.773645	10.998817	10.999840	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.082277	0.099467	10.000000	10.782340	10.000000	10.644813	11.000243	10.999754	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.068457	0.112093	10.000000	10.680992	10.000000	10.814598	11.000400	11.000083	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.077393	0.103823	10.000000	10.792015	10.000000	10.659932	11.000345	11.000119	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.060097	0.120680	10.000000	10.753449	10.000000	10.769394	11.000076	10.999621	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.069517	0.107763	10.000000	10.729268	10.000000	10.741840	11.000062	10.999766	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.068047	0.111727	10.000000	10.765213	10.000000	10.721424	10.999955	11.000874	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.060783	0.119990	10.000000	10.801985	10.000000	10.723287	11.000215	11.000020	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.077697	0.104273	10.000000	10.810536	10.000000	10.647489	10.999712	10.999889	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.060203	0.120850	10.000000	10.722757	10.000000	10.807211	11.000335	10.999408	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.059897	0.121323	10.000000	10.759120	10.000000	10.768682	11.000293	10.999315	2999
0.416667	0.600000	1.000000	0.416667	0.600000	1.000000	0.055730	0.125863	10.000000	10.795650	10.000000	10.756416	10.999919	10.999434	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.057820	0.068983	10.000000	10.666342	10.000000	11.094347	11.499948	10.500293	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.046823	0.078037	10.000000	10.708614	10.000000	11.130832	11.500537	10.500370	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.037430	0.090117	10.000000	10.758521	10.000000	11.066330	11.499594	10.498755	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.039473	0.088340	10.000000	10.750319	10.000000	11.126349	11.499339	10.499884	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.037353	0.090460	10.000000	10.774839	10.000000	11.016808	11.499512	10.499833	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048617	0.075870	10.000000	10.710952	10.000000	11.029319	11.501088	10.499665	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.053227	0.072373	10.000000	10.690770	10.000000	11.030393	11.499942	10.500244	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.044303	0.080043	10.000000	10.733103	10.000000	11.009654	11.499472	10.499837	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.055833	0.070613	10.000000	10.673964	10.000000	11.084385	11.500425	10.499699	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.059493	0.067750	10.000000	10.671734	10.000000	11.000376	11.499870	10.499710	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.051937	0.078463	10.000000	10.747448	10.000000	10.951775	11.499922	10.499807	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.049247	0.082347	10.000000	10.675961	10.000000	11.627446	11.499705	10.500087	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.047713	0.077193	10.000000	10.706501	10.000000	11.081557	11.499842	10.499931	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.046750	0.083310	10.000000	10.767129	10.000000	10.915863	11.499682	10.500161	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.056793	0.068600	10.000000	10.669427	10.000000	11.070145	11.500421	10.501007	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048963	0.078620	10.000000	10.744980	10.000000	10.902348	11.499994	10.499976	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.042073	0.084203	10.000000	10.720263	10.000000	11.182706	11.500344	10.499010	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.057280	0.068347	10.000000	10.680442	10.000000	11.003938	11.500426	10.499214	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048833	0.077210	10.000000	10.730302	10.000000	10.951427	11.500894	10.499913	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.074877	0.058577	10.000000	10.595031	10.000000	11.308563	11.499278	10.499725	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.044880	0.080700	10.000000	10.727932	10.000000	11.040271	11.500750	10.499935	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.053380	0.073593	10.000000	10.669494	10.000000	11.212750	11.500442	10.499653	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.059213	0.067800	10.000000	10.659339	10.000000	11.096343	11.500107	10.500655	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.045620	0.081463	10.000000	10.728357	10.000000	11.102771	11.500399	10.499242	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.057260	0.071863	10.000000	10.649899	10.000000	11.356360	11.500058	10.500013	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.043310	0.082517	10.000000	10.730476	10.000000	11.074523	11.500010	10.500366	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.053447	0.074723	10.000000	10.668316	10.000000	11.278087	11.499807	10.499579	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.065903	0.064150	10.000000	10.622939	10.000000	11.244823	11.499434	10.498923	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.059247	0.067200	10.000000	10.680837	10.000000	10.981125	11.499923	10.499803	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.054927	0.071423	10.000000	10.691690	10.000000	11.009164	11.500144	10.500232	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.054917	0.070310	10.000000	10.679191	10.000000	11.081113	11.499448	10.500370	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.041197	0.085020	10.000000	10.737678	10.000000	11.108493	11.500437	10.500452	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.060600	0.066273	10.000000	10.646198	10.000000	11.207676	11.500019	10.500259	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048047	0.077513	10.000000	10.692840	10.000000	11.223025	11.500661	10.500325	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.043850	0.080660	10.000000	10.723782	10.000000	11.086602	11.500616	10.499869	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.054440	0.072690	10.000000	10.664661	10.000000	11.228850	11.499884	10.498893	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.045517	0.079943	10.000000	10.727412	10.000000	11.026589	11.500136	10.500750	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.049663	0.078353	10.000000	10.707492	10.000000	11.349351	11.499382	10.500168	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.041533	0.087617	10.000000	10.782732	10.000000	10.923473	11.500446	10.500254	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.044950	0.081110	10.000000	10.716748	10.000000	11.111454	11.499655	10.499923	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.050083	0.074113	10.000000	10.686952	10.000000	11.150229	11.499608	10.500402	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.051687	0.073490	10.000000	10.683239	10.000000	11.103517	11.499965	10.500380	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.044280	0.085113	10.000000	10.718829	10.000000	11.215340	11.500209	10.500030	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.052917	0.073583	10.000000	10.711422	10.000000	10.953490	11.499895	10.500642	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.029473	0.105457	10.000000	10.798878	10.000000	11.165181	11.499936	10.499449	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.052570	0.075397	10.000000	10.671013	10.000000	11.367982	11.499989	10.500647	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.049857	0.078007	10.000000	10.716801	10.000000	11.085549	11.499597	10.500724	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.042067	0.084330	10.000000	10.743318	10.000000	11.037583	11.499860	10.498982	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.053433	0.071383	10.000000	10.684044	10.000000	11.070436	11.499490	10.500302	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.054510	0.072407	10.000000	10.669082	10.000000	11.220292	11.499685	10.499171	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.047050	0.081983	10.000000	10.767558	10.000000	10.897585	11.500025	10.499829	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.045570	0.079660	10.000000	10.731632	10.000000	11.011639	11.500781	10.500294	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048477	0.077377	10.000000	10.706464	10.000000	11.137256	11.499985	10.500434	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.046043	0.079170	10.000000	10.724725	10.000000	11.071692	11.500592	10.499297	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.044267	0.080557	10.000000	10.718947	10.000000	11.093617	11.500063	10.499688	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.045590	0.079600	10.000000	10.711308	10.000000	11.096383	11.500103	10.500332	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.040503	0.087683	10.000000	10.740328	10.000000	11.156622	11.500112	10.499423	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.050383	0.076517	10.000000	10.679895	10.000000	11.285658	11.500939	10.500201	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.047823	0.079050	10.000000	10.725255	10.000000	11.031478	11.500594	10.499572	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.040203	0.088623	10.000000	10.743853	10.000000	11.183074	11.499218	10.499924	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.065373	0.065933	10.000000	10.647501	10.000000	11.089177	11.499971	10.500161	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.063677	0.063907	10.000000	10.658166	10.000000	11.010015	11.498890	10.500011	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.056417	0.069550	10.000000	10.666844	10.000000	11.195889	11.499775	10.499107	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.056963	0.071287	10.000000	10.657740	10.000000	11.230081	11.499924	10.500315	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.054050	0.071047	10.000000	10.682508	10.000000	11.140103	11.500021	10.500047	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.038607	0.089457	10.000000	10.734089	10.000000	11.260076	11.500949	10.500602	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.042830	0.083593	10.000000	10.735992	10.000000	11.061337	11.499781	10.499832	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048163	0.077300	10.000000	10.708512	10.000000	11.089072	11.500521	10.499576	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.047853	0.077570	10.000000	10.700727	10.000000	11.106821	11.499974	10.500006	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.067610	0.061663	10.000000	10.647345	10.000000	10.990561	11.499925	10.499655	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.048697	0.077553	10.000000	10.710060	10.000000	11.110147	11.499487	10.500690	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.039120	0.089850	10.000000	10.773325	10.000000	11.001791	11.500231	10.499971	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.067403	0.061450	10.000000	10.639416	10.000000	11.067661	11.500232	10.499998	2999
0.416667	0.600000	1.500000	0.416667	0.600000	0.500000	0.063123	0.064720	10.000000	10.663052	10.000000	10.982629	11.500373	10.499705	2999
