mut_par_size	mut_par_patt	typ1_err	typ2_err	rej_rate	acp_rate	avg_size	avg_size_thr	avg_par_size	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.250000	0.004780	0.072513	0.161383	0.054550	10.000000	12.005038	9.999264	10.000000	11.116002	12.000686	2999
0.250000	0.250000	0.005740	0.070187	0.160467	0.052753	10.000000	12.429295	10.000556	10.000000	11.093154	12.000368	2999
0.250000	0.250000	0.004807	0.075590	0.161020	0.056600	10.000000	11.754289	10.000012	10.000000	11.127456	11.999793	2999
0.250000	0.250000	0.004863	0.075470	0.161370	0.057030	10.000000	13.496674	10.000272	10.000000	11.121099	11.999704	2999
0.250000	0.250000	0.007343	0.059263	0.161083	0.044480	10.000000	13.366783	9.999638	10.000000	11.049181	11.999940	2999
0.250000	0.250000	0.007380	0.058773	0.161760	0.044030	10.000000	12.598378	9.999726	10.000000	11.047296	11.999691	2999
0.250000	0.250000	0.006130	0.070380	0.162010	0.052503	10.000000	13.604004	9.999999	10.000000	11.098148	11.999931	2999
0.250000	0.250000	0.008083	0.054340	0.161070	0.040843	10.000000	12.287370	10.000160	10.000000	11.027695	11.999501	2999
0.250000	0.250000	0.004540	0.079343	0.161567	0.059557	10.000000	11.837912	10.000264	10.000000	11.149976	11.999602	2999
0.250000	0.250000	0.010400	0.056517	0.163740	0.042403	10.000000	12.102594	10.000153	10.000000	11.009851	11.999721	2999
0.250000	0.250000	0.006923	0.058823	0.161447	0.044250	10.000000	12.784215	10.000320	10.000000	11.055658	11.999703	2999
0.250000	0.250000	0.010623	0.044453	0.162907	0.033280	10.000000	12.870417	10.000324	10.000000	10.973880	11.999692	2999
0.250000	0.250000	0.005083	0.068110	0.160047	0.051187	10.000000	13.728930	9.999475	10.000000	11.099776	12.000263	2999
0.250000	0.250000	0.005533	0.067307	0.161700	0.050527	10.000000	12.358851	10.000237	10.000000	11.095456	12.000299	2999
0.250000	0.250000	0.004797	0.073847	0.161330	0.055613	10.000000	12.408062	10.000674	10.000000	11.122991	12.000653	2999
0.250000	0.250000	0.005380	0.074347	0.161540	0.055587	10.000000	14.837556	9.999454	10.000000	11.110719	11.999657	2999
0.250000	0.250000	0.003903	0.083270	0.161110	0.062833	10.000000	12.086619	10.000431	10.000000	11.162872	12.000137	2999
0.250000	0.250000	0.004650	0.072810	0.160820	0.054743	10.000000	12.419149	9.999788	10.000000	11.121241	12.000291	2999
0.250000	0.250000	0.005040	0.076263	0.160867	0.057093	10.000000	13.973484	10.000435	10.000000	11.120234	11.999687	2999
0.250000	0.250000	0.006553	0.067847	0.161980	0.051310	10.000000	12.209233	10.000417	10.000000	11.085939	12.000003	2999
0.250000	0.250000	0.006407	0.060237	0.161653	0.045567	10.000000	12.568910	10.000178	10.000000	11.063478	11.999936	2999
0.250000	0.250000	0.003457	0.100790	0.162510	0.075473	10.000000	11.677704	10.000573	10.000000	11.221426	11.999302	2999
0.250000	0.250000	0.006487	0.067160	0.160453	0.050383	10.000000	12.632482	9.999011	10.000000	11.095156	11.999550	2999
0.250000	0.250000	0.004990	0.071360	0.160357	0.053813	10.000000	12.891248	9.999850	10.000000	11.109487	11.999829	2999
0.250000	0.250000	0.005743	0.065607	0.160950	0.049537	10.000000	11.521496	9.999223	10.000000	11.096063	12.000962	2999
0.250000	0.250000	0.004950	0.080640	0.162023	0.060653	10.000000	12.796797	9.999785	10.000000	11.138814	11.999479	2999
0.250000	0.250000	0.003400	0.087663	0.161313	0.066143	10.000000	11.948129	9.999943	10.000000	11.185786	11.999433	2999
0.250000	0.250000	0.003543	0.081080	0.160810	0.060807	10.000000	13.656655	10.000227	10.000000	11.156224	12.000148	2999
0.250000	0.250000	0.004807	0.070490	0.160540	0.052737	10.000000	13.045186	9.999177	10.000000	11.108208	12.000173	2999
0.250000	0.250000	0.012447	0.043760	0.164653	0.032857	10.000000	11.725067	9.999756	10.000000	10.964264	12.000118	2999
0.250000	0.250000	0.003130	0.087677	0.161593	0.066123	10.000000	12.619645	10.000195	10.000000	11.181719	12.000793	2999
0.250000	0.250000	0.004750	0.091897	0.162993	0.069313	10.000000	11.906515	10.000117	10.000000	11.174522	12.000285	2999
0.250000	0.250000	0.004270	0.082233	0.160983	0.061823	10.000000	14.502080	9.999889	10.000000	11.152358	11.999638	2999
0.250000	0.250000	0.006377	0.062953	0.160970	0.047240	10.000000	12.270245	9.999741	10.000000	11.069808	11.999950	2999
0.250000	0.250000	0.004790	0.069077	0.160440	0.052023	10.000000	12.520155	10.000015	10.000000	11.104323	12.000257	2999
0.250000	0.250000	0.006943	0.058783	0.161667	0.044333	10.000000	11.900432	9.999639	10.000000	11.051758	11.999645	2999
0.250000	0.250000	0.005207	0.069663	0.161410	0.052450	10.000000	12.011636	10.000196	10.000000	11.104515	12.000247	2999
0.250000	0.250000	0.003447	0.087677	0.161697	0.066170	10.000000	12.288436	9.999766	10.000000	11.178104	12.000251	2999
0.250000	0.250000	0.005853	0.067597	0.160890	0.050783	10.000000	14.266797	10.000219	10.000000	11.087989	11.999719	2999
0.250000	0.250000	0.006053	0.062983	0.160693	0.047157	10.000000	13.618094	10.000426	10.000000	11.069725	11.999769	2999
0.250000	0.250000	0.004717	0.076290	0.161533	0.057430	10.000000	12.306164	9.999867	10.000000	11.128330	12.000016	2999
0.250000	0.250000	0.003233	0.097597	0.162430	0.073810	10.000000	13.687259	10.000234	10.000000	11.208503	12.000197	2999
0.250000	0.250000	0.003743	0.080623	0.160810	0.060493	10.000000	13.745563	9.999515	10.000000	11.154795	12.000173	2999
0.250000	0.250000	0.004477	0.088080	0.162270	0.066093	10.000000	12.491497	10.000057	10.000000	11.168179	11.999699	2999
