mut_par_patt	typ1_err	typ2_err	rej_rate	acp_rate	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.260520	0.625823	0.515290	0.384353	10.000000	10.282087	10.002817	2999
0.250000	0.243527	0.638810	0.515887	0.381380	10.000000	10.304280	10.003189	2999
0.250000	0.282907	0.610493	0.516330	0.391067	10.000000	10.252727	10.003229	2999
0.250000	0.233500	0.647040	0.516657	0.379087	10.000000	10.317216	10.002629	2999
0.250000	0.229350	0.650537	0.516930	0.377400	10.000000	10.323389	10.002864	2999
0.250000	0.271720	0.616403	0.514637	0.386583	10.000000	10.266840	10.002866	2999
0.250000	0.237177	0.644887	0.516220	0.379280	10.000000	10.314285	10.003393	2999
0.250000	0.230523	0.650787	0.517463	0.379867	10.000000	10.322689	10.002702	2999
0.250000	0.275183	0.614333	0.515567	0.387890	10.000000	10.261424	10.002577	2999
0.250000	0.211650	0.667553	0.520973	0.375397	10.000000	10.351199	10.003160	2999
0.250000	0.226773	0.652890	0.517603	0.377760	10.000000	10.327273	10.002623	2999
0.250000	0.237193	0.643870	0.515890	0.379717	10.000000	10.314632	10.003422	2999
0.250000	0.223803	0.655193	0.517840	0.376397	10.000000	10.332224	10.003489	2999
0.250000	0.269117	0.618040	0.515107	0.385137	10.000000	10.270914	10.003296	2999
0.250000	0.205893	0.671193	0.520577	0.372493	10.000000	10.358146	10.003314	2999
0.250000	0.305770	0.591623	0.518890	0.390633	10.000000	10.223657	10.002795	2999
0.250000	0.274150	0.614910	0.515373	0.387060	10.000000	10.264893	10.003466	2999
0.250000	0.282403	0.610023	0.516283	0.389253	10.000000	10.253776	10.002881	2999
0.250000	0.266490	0.621820	0.516017	0.386527	10.000000	10.273133	10.002970	2999
0.250000	0.232353	0.649387	0.517527	0.379963	10.000000	10.319835	10.003169	2999
0.250000	0.237840	0.643937	0.516210	0.380270	10.000000	10.312002	10.002682	2999
0.250000	0.231960	0.646997	0.515370	0.379443	10.000000	10.320302	10.002874	2999
0.250000	0.249227	0.634243	0.515230	0.382980	10.000000	10.297875	10.003384	2999
0.250000	0.277040	0.613387	0.516153	0.387357	10.000000	10.260376	10.002628	2999
0.250000	0.204847	0.671230	0.521407	0.370880	10.000000	10.360167	10.003218	2999
0.250000	0.297313	0.598343	0.518243	0.391143	10.000000	10.234621	10.002737	2999
0.250000	0.282970	0.606643	0.515150	0.387587	10.000000	10.252092	10.002742	2999
0.250000	0.236597	0.644660	0.516280	0.379977	10.000000	10.314090	10.003286	2999
0.250000	0.299343	0.595737	0.518293	0.390223	10.000000	10.231955	10.002953	2999
0.250000	0.277340	0.612623	0.515240	0.388467	10.000000	10.259510	10.002941	2999
0.250000	0.200883	0.674317	0.522843	0.368733	10.000000	10.365337	10.003021	2999
0.250000	0.288500	0.602693	0.516363	0.388353	10.000000	10.244263	10.002658	2999
0.250000	0.215747	0.661053	0.518733	0.374253	10.000000	10.344057	10.003117	2999
0.250000	0.254773	0.630690	0.515277	0.384793	10.000000	10.289455	10.003048	2999
0.250000	0.250730	0.633093	0.514950	0.384013	10.000000	10.294978	10.003184	2999
0.250000	0.210903	0.664870	0.518940	0.372487	10.000000	10.350504	10.002884	2999
0.250000	0.204393	0.670627	0.521373	0.370990	10.000000	10.360925	10.003470	2999
0.250000	0.284773	0.606483	0.516573	0.387340	10.000000	10.250207	10.003000	2999
0.250000	0.226480	0.652720	0.516867	0.376680	10.000000	10.326065	10.002692	2999
0.250000	0.244147	0.639187	0.516023	0.383380	10.000000	10.302091	10.002686	2999
0.250000	0.261640	0.625847	0.516470	0.385157	10.000000	10.281270	10.002994	2999
0.250000	0.243877	0.639620	0.516747	0.381607	10.000000	10.305272	10.003400	2999
0.250000	0.270730	0.618327	0.515593	0.387477	10.000000	10.268783	10.002913	2999
0.250000	0.238467	0.643950	0.516450	0.381383	10.000000	10.311010	10.003021	2999
0.250000	0.260713	0.626410	0.514750	0.386170	10.000000	10.280712	10.002712	2999
0.250000	0.283370	0.607077	0.515937	0.388253	10.000000	10.252910	10.003510	2999
0.250000	0.266283	0.621750	0.515583	0.387677	10.000000	10.274425	10.003024	2999
0.250000	0.287237	0.605187	0.517003	0.388610	10.000000	10.246936	10.003013	2999
0.250000	0.245003	0.637477	0.513997	0.381970	10.000000	10.302027	10.002710	2999
0.250000	0.280987	0.611797	0.517033	0.389710	10.000000	10.256139	10.002826	2999
0.250000	0.243120	0.638370	0.514933	0.382117	10.000000	10.305573	10.003241	2999
0.250000	0.214977	0.662140	0.519550	0.374720	10.000000	10.345306	10.003425	2999
0.250000	0.283803	0.606487	0.516253	0.386950	10.000000	10.250832	10.003073	2999
0.250000	0.261957	0.625693	0.515680	0.386767	10.000000	10.279626	10.003066	2999
0.250000	0.253480	0.631997	0.515553	0.384683	10.000000	10.291858	10.002853	2999
0.250000	0.276597	0.613733	0.516053	0.386793	10.000000	10.261514	10.002926	2999
0.250000	0.285000	0.607340	0.516527	0.389030	10.000000	10.249880	10.002779	2999
0.250000	0.268253	0.620517	0.516937	0.385133	10.000000	10.271953	10.003302	2999
0.250000	0.213043	0.390473	0.435107	0.220113	10.000000	10.347141	10.502925	2999
0.250000	0.175480	0.429233	0.435573	0.221080	10.000000	10.406731	10.503147	2999
0.250000	0.153223	0.456270	0.439757	0.222553	10.000000	10.447450	10.503057	2999
0.250000	0.197207	0.406020	0.433730	0.221377	10.000000	10.370595	10.502718	2999
0.250000	0.181200	0.423327	0.434750	0.222413	10.000000	10.397470	10.502656	2999
0.250000	0.213283	0.389030	0.434803	0.219003	10.000000	10.347277	10.502805	2999
0.250000	0.216677	0.387483	0.435377	0.219363	10.000000	10.340043	10.502474	2999
0.250000	0.197120	0.406957	0.434820	0.221043	10.000000	10.372836	10.502612	2999
0.250000	0.227367	0.378110	0.436413	0.219243	10.000000	10.326523	10.502648	2999
0.250000	0.179633	0.424460	0.434997	0.221480	10.000000	10.399637	10.502842	2999
0.250000	0.176623	0.429360	0.435647	0.221607	10.000000	10.404259	10.502365	2999
0.250000	0.190820	0.412013	0.434143	0.219840	10.000000	10.381382	10.502302	2999
0.250000	0.214683	0.389833	0.434963	0.220873	10.000000	10.346026	10.502713	2999
0.250000	0.212557	0.390797	0.434240	0.220090	10.000000	10.348652	10.502720	2999
0.250000	0.210563	0.392840	0.435473	0.218450	10.000000	10.350475	10.502295	2999
0.250000	0.192160	0.411933	0.434560	0.220467	10.000000	10.378106	10.502489	2999
0.250000	0.223690	0.379217	0.435870	0.217870	10.000000	10.331302	10.502665	2999
0.250000	0.196550	0.407717	0.434633	0.221127	10.000000	10.372511	10.502726	2999
0.250000	0.164767	0.441520	0.436363	0.222267	10.000000	10.424802	10.502782	2999
0.250000	0.209897	0.397307	0.436727	0.221373	10.000000	10.353934	10.502567	2999
0.250000	0.192693	0.411733	0.434457	0.221077	10.000000	10.378418	10.502774	2999
0.250000	0.167647	0.438060	0.437677	0.222260	10.000000	10.419772	10.502503	2999
0.250000	0.193077	0.412263	0.434370	0.221907	10.000000	10.378101	10.502355	2999
0.250000	0.172430	0.432433	0.435633	0.221703	10.000000	10.411921	10.502155	2999
0.250000	0.199517	0.402270	0.433950	0.218790	10.000000	10.367409	10.502700	2999
0.250000	0.204930	0.397637	0.434057	0.220613	10.000000	10.359151	10.502248	2999
0.250000	0.209753	0.394553	0.434917	0.220597	10.000000	10.352723	10.502982	2999
0.250000	0.177273	0.427607	0.436323	0.221570	10.000000	10.405284	10.502939	2999
0.250000	0.206163	0.397613	0.434130	0.220733	10.000000	10.356635	10.502752	2999
0.250000	0.189080	0.414490	0.434867	0.221503	10.000000	10.385422	10.503034	2999
0.250000	0.166900	0.438333	0.436377	0.220780	10.000000	10.421144	10.503079	2999
0.250000	0.222430	0.382423	0.436240	0.218990	10.000000	10.334895	10.502606	2999
0.250000	0.205320	0.398480	0.434453	0.220600	10.000000	10.359420	10.502565	2999
0.250000	0.169803	0.435123	0.436363	0.221567	10.000000	10.415109	10.502695	2999
0.250000	0.183583	0.419390	0.434140	0.220613	10.000000	10.392227	10.502653	2999
0.250000	0.195027	0.408803	0.434107	0.220850	10.000000	10.374456	10.502363	2999
0.250000	0.212727	0.390263	0.435513	0.218947	10.000000	10.347839	10.502373	2999
0.250000	0.244477	0.365010	0.440573	0.218527	10.000000	10.302534	10.502849	2999
0.250000	0.190680	0.413763	0.434300	0.220943	10.000000	10.382052	10.503004	2999
0.250000	0.169937	0.434710	0.435710	0.221853	10.000000	10.414712	10.502800	2999
0.250000	0.195487	0.408417	0.436157	0.220643	10.000000	10.375861	10.502557	2999
0.250000	0.188497	0.414593	0.433880	0.222213	10.000000	10.384664	10.502491	2999
0.250000	0.195933	0.407230	0.433850	0.221150	10.000000	10.372892	10.502338	2999
0.250000	0.182073	0.423100	0.435473	0.221183	10.000000	10.397171	10.502700	2999
0.250000	0.200993	0.401617	0.434590	0.219853	10.000000	10.366628	10.502771	2999
0.250000	0.179957	0.423727	0.435247	0.221500	10.000000	10.399081	10.502401	2999
0.250000	0.200607	0.402987	0.434567	0.220913	10.000000	10.366445	10.502590	2999
0.250000	0.207190	0.396380	0.435100	0.219580	10.000000	10.356071	10.502722	2999
0.250000	0.184467	0.417810	0.433490	0.220390	10.000000	10.391186	10.502495	2999
0.250000	0.221690	0.383677	0.436383	0.219447	10.000000	10.334212	10.502347	2999
0.250000	0.185577	0.418243	0.433993	0.222147	10.000000	10.390290	10.502887	2999
0.250000	0.158900	0.448420	0.437870	0.221653	10.000000	10.436861	10.502535	2999
0.250000	0.217770	0.388073	0.435923	0.220313	10.000000	10.341065	10.502804	2999
0.250000	0.197913	0.407947	0.435027	0.221613	10.000000	10.370441	10.502727	2999
0.250000	0.182827	0.419813	0.433263	0.220577	10.000000	10.394153	10.502625	2999
0.250000	0.175230	0.430003	0.435787	0.223083	10.000000	10.406753	10.502561	2999
0.250000	0.217840	0.386630	0.435083	0.219660	10.000000	10.339846	10.502866	2999
0.250000	0.186540	0.415933	0.433763	0.221223	10.000000	10.387439	10.502339	2999
0.250000	0.176087	0.428803	0.434900	0.222190	10.000000	10.406604	10.503153	2999
0.250000	0.164750	0.441223	0.437437	0.221140	10.000000	10.425820	10.502539	2999
0.250000	0.138967	0.473037	0.442733	0.222087	10.000000	10.472429	10.502396	2999
0.250000	0.164393	0.441163	0.437410	0.221673	10.000000	10.425666	10.503021	2999
0.250000	0.184237	0.420873	0.435637	0.221813	10.000000	10.391597	10.502854	2999
0.250000	0.164580	0.439913	0.435833	0.220337	10.000000	10.425832	10.502639	2999
0.250000	0.157380	0.451240	0.438313	0.223267	10.000000	10.438430	10.502705	2999
0.250000	0.188093	0.417377	0.434270	0.222563	10.000000	10.386538	10.502677	2999
0.250000	0.186480	0.417880	0.435917	0.221433	10.000000	10.387578	10.502282	2999
0.250000	0.188927	0.414950	0.433657	0.222383	10.000000	10.384622	10.502808	2999
0.250000	0.168133	0.436760	0.436037	0.221493	10.000000	10.418775	10.502730	2999
0.250000	0.202207	0.402487	0.434577	0.221013	10.000000	10.362926	10.502798	2999
0.250000	0.199283	0.405677	0.434893	0.221717	10.000000	10.368302	10.502412	2999
0.250000	0.212197	0.392350	0.436170	0.220283	10.000000	10.349328	10.502724	2999
0.250000	0.165267	0.441330	0.436760	0.221467	10.000000	10.423335	10.502936	2999
0.250000	0.163463	0.443653	0.436297	0.222033	10.000000	10.428068	10.502690	2999
0.250000	0.192003	0.413013	0.435270	0.220587	10.000000	10.379897	10.502610	2999
0.250000	0.178467	0.426937	0.436713	0.222103	10.000000	10.401392	10.502616	2999
0.250000	0.177923	0.426163	0.435027	0.220573	10.000000	10.402273	10.502885	2999
0.250000	0.200617	0.402707	0.434503	0.220680	10.000000	10.366238	10.502726	2999
0.250000	0.158960	0.448457	0.437490	0.222247	10.000000	10.435767	10.502786	2999
0.250000	0.179800	0.424793	0.435713	0.221307	10.000000	10.399530	10.502499	2999
0.250000	0.187430	0.418057	0.435677	0.222290	10.000000	10.387421	10.503002	2999
0.250000	0.170120	0.436780	0.436363	0.222770	10.000000	10.416552	10.502657	2999
0.250000	0.192043	0.409833	0.433353	0.220117	10.000000	10.378802	10.502740	2999
0.250000	0.187970	0.416417	0.435377	0.221840	10.000000	10.386224	10.502128	2999
0.250000	0.190233	0.414970	0.434703	0.222857	10.000000	10.384401	10.502940	2999
0.250000	0.177750	0.428267	0.435510	0.223390	10.000000	10.403667	10.502911	2999
0.250000	0.199267	0.403630	0.434717	0.220443	10.000000	10.367939	10.502489	2999
0.250000	0.228953	0.375543	0.436057	0.218867	10.000000	10.324413	10.502593	2999
0.250000	0.195447	0.407607	0.434277	0.220223	10.000000	10.374478	10.502575	2999
0.250000	0.219343	0.386020	0.435437	0.218603	10.000000	10.338755	10.502614	2999
0.250000	0.183973	0.421053	0.434850	0.222190	10.000000	10.393402	10.502782	2999
0.250000	0.197257	0.405050	0.434340	0.220137	10.000000	10.371030	10.502251	2999
0.250000	0.201813	0.400507	0.434690	0.219407	10.000000	10.363757	10.502284	2999
0.250000	0.194920	0.407407	0.434443	0.220190	10.000000	10.373981	10.502387	2999
0.250000	0.213033	0.391440	0.435683	0.219017	10.000000	10.347741	10.502407	2999
0.250000	0.209493	0.394547	0.434830	0.219873	10.000000	10.352940	10.502745	2999
0.250000	0.191303	0.411813	0.433797	0.221750	10.000000	10.380734	10.502827	2999
0.250000	0.187387	0.418103	0.435900	0.222247	10.000000	10.387303	10.502775	2999
0.250000	0.212710	0.390353	0.434070	0.219630	10.000000	10.346757	10.502576	2999
0.250000	0.207097	0.396763	0.435393	0.219383	10.000000	10.355992	10.502838	2999
0.250000	0.136450	0.192210	0.330810	0.089813	10.000000	10.478352	11.002707	2999
0.250000	0.124687	0.202793	0.329687	0.090830	10.000000	10.502912	11.002814	2999
0.250000	0.115233	0.210170	0.328170	0.090857	10.000000	10.522847	11.002650	2999
0.250000	0.140023	0.189673	0.333283	0.088673	10.000000	10.474029	11.002337	2999
0.250000	0.099963	0.232030	0.329890	0.096187	10.000000	10.560462	11.002514	2999
0.250000	0.103537	0.225867	0.329960	0.093773	10.000000	10.552542	11.002746	2999
0.250000	0.105383	0.223047	0.328657	0.094077	10.000000	10.546596	11.002541	2999
0.250000	0.094660	0.237307	0.330067	0.096047	10.000000	10.574591	11.002622	2999
0.250000	0.133593	0.193780	0.329863	0.088980	10.000000	10.484489	11.002419	2999
0.250000	0.116150	0.210593	0.328150	0.092327	10.000000	10.522166	11.002482	2999
0.250000	0.136850	0.190397	0.330463	0.088763	10.000000	10.479144	11.003131	2999
0.250000	0.109813	0.218473	0.328197	0.092773	10.000000	10.535961	11.002449	2999
0.250000	0.091850	0.244577	0.332177	0.097790	10.000000	10.584275	11.002919	2999
0.250000	0.093150	0.239473	0.330237	0.096530	10.000000	10.580272	11.002549	2999
0.250000	0.107347	0.220627	0.328210	0.092447	10.000000	10.542375	11.002729	2999
0.250000	0.116917	0.210500	0.328213	0.091550	10.000000	10.521248	11.002845	2999
0.250000	0.111537	0.216930	0.329353	0.093380	10.000000	10.533240	11.002667	2999
0.250000	0.110033	0.218027	0.328660	0.093317	10.000000	10.537016	11.002929	2999
0.250000	0.122890	0.204383	0.329207	0.090927	10.000000	10.507719	11.002710	2999
0.250000	0.124937	0.203050	0.329563	0.090800	10.000000	10.502919	11.002294	2999
0.250000	0.107847	0.221270	0.328963	0.093890	10.000000	10.540939	11.002557	2999
0.250000	0.126287	0.199923	0.328610	0.089690	10.000000	10.498735	11.002381	2999
0.250000	0.120257	0.206177	0.328260	0.091290	10.000000	10.513319	11.002794	2999
0.250000	0.108073	0.220203	0.328377	0.093320	10.000000	10.540299	11.002681	2999
0.250000	0.088717	0.247263	0.332393	0.097627	10.000000	10.591700	11.002882	2999
0.250000	0.104860	0.224887	0.329003	0.094637	10.000000	10.548314	11.002582	2999
0.250000	0.093823	0.238657	0.329783	0.096837	10.000000	10.577705	11.002168	2999
0.250000	0.106653	0.222113	0.328777	0.094023	10.000000	10.544163	11.002777	2999
0.250000	0.102443	0.227103	0.329057	0.094253	10.000000	10.554901	11.002737	2999
0.250000	0.126437	0.201013	0.329110	0.090500	10.000000	10.498877	11.002437	2999
0.250000	0.113810	0.212617	0.327847	0.092687	10.000000	10.525776	11.002528	2999
0.250000	0.099327	0.231603	0.329527	0.094797	10.000000	10.562899	11.002248	2999
0.250000	0.113310	0.213963	0.328180	0.093153	10.000000	10.527129	11.002338	2999
0.250000	0.139573	0.188270	0.331260	0.087800	10.000000	10.472594	11.002559	2999
0.250000	0.140127	0.186903	0.331040	0.088227	10.000000	10.469684	11.002729	2999
0.250000	0.107163	0.220957	0.328807	0.093350	10.000000	10.543857	11.002684	2999
0.250000	0.100760	0.231523	0.330257	0.095517	10.000000	10.559478	11.002418	2999
0.250000	0.128397	0.198750	0.329600	0.089297	10.000000	10.495846	11.002467	2999
0.250000	0.124627	0.201777	0.329140	0.089560	10.000000	10.503894	11.002453	2999
0.250000	0.102867	0.226470	0.328483	0.094497	10.000000	10.554529	11.002813	2999
0.250000	0.106927	0.222870	0.329277	0.094517	10.000000	10.544718	11.002803	2999
0.250000	0.137553	0.190557	0.330813	0.089687	10.000000	10.476879	11.002981	2999
0.250000	0.100307	0.231153	0.329927	0.095297	10.000000	10.559378	11.002144	2999
0.250000	0.096280	0.235093	0.329150	0.095023	10.000000	10.569007	11.002583	2999
0.250000	0.108560	0.219277	0.328107	0.092987	10.000000	10.538998	11.002458	2999
0.250000	0.114540	0.211683	0.327540	0.091350	10.000000	10.525224	11.003041	2999
0.250000	0.100543	0.229320	0.329747	0.094700	10.000000	10.558654	11.002969	2999
0.250000	0.136757	0.189870	0.329217	0.088687	10.000000	10.476383	11.002556	2999
0.250000	0.104517	0.225663	0.329060	0.094347	10.000000	10.553373	11.002767	2999
0.250000	0.125943	0.202057	0.329467	0.090840	10.000000	10.498162	11.002459	2999
0.250000	0.100097	0.231307	0.329213	0.095610	10.000000	10.563163	11.002814	2999
0.250000	0.108657	0.219920	0.329277	0.093097	10.000000	10.539492	11.002696	2999
0.250000	0.105700	0.224357	0.329543	0.094270	10.000000	10.546693	11.002510	2999
0.250000	0.108193	0.220587	0.328093	0.094183	10.000000	10.541376	11.002753	2999
0.250000	0.126127	0.201370	0.329513	0.090453	10.000000	10.499952	11.002643	2999
0.250000	0.090220	0.243083	0.330923	0.096423	10.000000	10.587093	11.003089	2999
0.250000	0.111433	0.216707	0.328103	0.092847	10.000000	10.532562	11.002465	2999
0.250000	0.089633	0.243987	0.330093	0.097620	10.000000	10.587294	11.002607	2999
0.250000	0.129113	0.196380	0.328770	0.089647	10.000000	10.492034	11.002591	2999
0.250000	0.096997	0.233803	0.330193	0.095490	10.000000	10.567868	11.002785	2999
0.250000	0.113657	0.215853	0.329053	0.092560	10.000000	10.528539	11.002768	2999
0.250000	0.101420	0.229380	0.329697	0.094953	10.000000	10.556707	11.002484	2999
0.250000	0.114533	0.212970	0.328950	0.090900	10.000000	10.526042	11.002432	2999
0.250000	0.129100	0.197353	0.329073	0.090003	10.000000	10.492988	11.002536	2999
0.250000	0.111143	0.218157	0.328790	0.093523	10.000000	10.533920	11.002756	2999
0.250000	0.110353	0.217390	0.328507	0.093317	10.000000	10.536219	11.002583	2999
0.250000	0.122420	0.203893	0.328213	0.091063	10.000000	10.507070	11.002447	2999
0.250000	0.131427	0.195900	0.329813	0.089963	10.000000	10.488793	11.002699	2999
0.250000	0.113610	0.213907	0.328743	0.091617	10.000000	10.526404	11.002647	2999
0.250000	0.109257	0.219713	0.328590	0.094287	10.000000	10.537207	11.002547	2999
0.250000	0.096780	0.234400	0.329840	0.095383	10.000000	10.569472	11.002837	2999
0.250000	0.097630	0.232943	0.329180	0.094940	10.000000	10.565807	11.002453	2999
0.250000	0.121677	0.204730	0.328427	0.090757	10.000000	10.509697	11.002269	2999
0.250000	0.118050	0.207213	0.327647	0.090787	10.000000	10.517456	11.002825	2999
0.250000	0.127347	0.199363	0.329760	0.089363	10.000000	10.496522	11.002482	2999
0.250000	0.119210	0.207617	0.328730	0.090847	10.000000	10.515080	11.002600	2999
0.250000	0.102073	0.228227	0.328227	0.094430	10.000000	10.555375	11.002607	2999
0.250000	0.106487	0.221750	0.328127	0.093147	10.000000	10.544506	11.002386	2999
0.250000	0.105710	0.223620	0.329270	0.094430	10.000000	10.545250	11.002323	2999
0.250000	0.130070	0.199633	0.332307	0.089350	10.000000	10.495640	11.002484	2999
0.250000	0.098630	0.233903	0.330377	0.095690	10.000000	10.564303	11.002772	2999
0.250000	0.116303	0.209727	0.327543	0.091817	10.000000	10.520244	11.002442	2999
0.250000	0.115540	0.212340	0.328540	0.092150	10.000000	10.523402	11.002714	2999
0.250000	0.104647	0.224473	0.328207	0.095267	10.000000	10.549653	11.002849	2999
0.250000	0.101727	0.228437	0.329217	0.095287	10.000000	10.554966	11.002394	2999
0.250000	0.094777	0.236813	0.329673	0.095333	10.000000	10.575013	11.002411	2999
0.250000	0.114977	0.212130	0.328513	0.092223	10.000000	10.524082	11.002538	2999
0.250000	0.121950	0.204047	0.328473	0.090563	10.000000	10.507233	11.002444	2999
0.250000	0.099997	0.230563	0.329847	0.094870	10.000000	10.562111	11.002566	2999
0.250000	0.112663	0.216220	0.328870	0.093237	10.000000	10.530045	11.002441	2999
0.250000	0.109683	0.217063	0.328370	0.092933	10.000000	10.535791	11.001948	2999
0.250000	0.104843	0.226400	0.329780	0.095333	10.000000	10.548272	11.002607	2999
0.250000	0.116987	0.210233	0.328410	0.092147	10.000000	10.519617	11.002432	2999
0.250000	0.099817	0.231063	0.329113	0.095443	10.000000	10.561067	11.002469	2999
0.250000	0.110397	0.217460	0.328577	0.093407	10.000000	10.535911	11.002581	2999
0.250000	0.118107	0.209307	0.329150	0.091657	10.000000	10.516249	11.002344	2999
0.250000	0.089993	0.245317	0.331213	0.097250	10.000000	10.588263	11.002737	2999
0.250000	0.088710	0.246977	0.331690	0.097303	10.000000	10.591776	11.002840	2999
0.250000	0.121843	0.206147	0.329057	0.091170	10.000000	10.510506	11.002863	2999
0.250000	0.078127	0.262533	0.334730	0.099873	10.000000	10.623840	11.002759	2999
0.250000	0.064503	0.085153	0.240540	0.030580	10.000000	10.672460	11.502791	2999
0.250000	0.054520	0.096003	0.240960	0.032253	10.000000	10.712683	11.502634	2999
0.250000	0.055303	0.093640	0.239660	0.031810	10.000000	10.709882	11.503023	2999
0.250000	0.060053	0.087907	0.239767	0.030797	10.000000	10.688156	11.502455	2999
0.250000	0.056520	0.093070	0.240743	0.032133	10.000000	10.707697	11.502268	2999
0.250000	0.053143	0.096617	0.239817	0.032433	10.000000	10.719085	11.502596	2999
0.250000	0.061093	0.086417	0.239477	0.030550	10.000000	10.685526	11.502378	2999
0.250000	0.069197	0.079023	0.241390	0.028810	10.000000	10.653521	11.502755	2999
0.250000	0.053553	0.096393	0.240530	0.032180	10.000000	10.719379	11.502814	2999
0.250000	0.051987	0.098110	0.240423	0.033353	10.000000	10.725610	11.502923	2999
0.250000	0.056503	0.091790	0.239647	0.031440	10.000000	10.703626	11.503044	2999
0.250000	0.053680	0.094637	0.238940	0.032140	10.000000	10.715825	11.502808	2999
0.250000	0.057350	0.091623	0.240657	0.031530	10.000000	10.700664	11.502778	2999
0.250000	0.048560	0.103037	0.240180	0.034320	10.000000	10.741616	11.502523	2999
0.250000	0.055117	0.096873	0.241450	0.032340	10.000000	10.716519	11.502306	2999
0.250000	0.047703	0.104273	0.240057	0.034610	10.000000	10.746402	11.502695	2999
0.250000	0.055323	0.094527	0.240393	0.032020	10.000000	10.708801	11.502250	2999
0.250000	0.057070	0.090730	0.239250	0.031617	10.000000	10.699982	11.502509	2999
0.250000	0.044810	0.108700	0.241777	0.034977	10.000000	10.760415	11.502312	2999
0.250000	0.044023	0.110640	0.241753	0.035857	10.000000	10.766796	11.502939	2999
0.250000	0.058947	0.090250	0.239893	0.031703	10.000000	10.694033	11.502671	2999
0.250000	0.059540	0.088787	0.239723	0.030923	10.000000	10.689889	11.502757	2999
