mut_par_size	mut_par_patt	typ1_err	typ2_err	            rej_rate	acp_rate	avg_size	avg_size_thr	avg_par_size	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.250000	0.031290	0.038657	0.195457	0.011540	10.000000	11.871275	10.000903	10.000000	10.956959	12.000072	2999
0.250000	0.250000	0.044543	0.025590	0.196913	0.008333	10.000000	11.769291	9.999787	10.000000	10.837545	12.000464	2999
0.250000	0.250000	0.038997	0.029143	0.194850	0.009320	10.000000	13.229196	9.999720	10.000000	10.872131	11.999879	2999
0.250000	0.250000	0.031863	0.038457	0.194970	0.011870	10.000000	11.660814	9.999997	10.000000	10.953263	12.000120	2999
0.250000	0.250000	0.036520	0.031417	0.194057	0.009890	10.000000	13.981387	10.000376	10.000000	10.894259	12.000515	2999
0.250000	0.250000	0.040227	0.028987	0.196543	0.008867	10.000000	13.535440	9.999577	10.000000	10.868660	11.999890	2999
0.250000	0.250000	0.033353	0.036517	0.195400	0.011120	10.000000	12.323878	9.999689	10.000000	10.938475	12.000481	2999
0.250000	0.250000	0.028693	0.046823	0.197593	0.013913	10.000000	12.667628	10.000082	10.000000	11.005845	12.000743	2999
0.250000	0.250000	0.038217	0.029747	0.195260	0.009093	10.000000	15.515098	9.999555	10.000000	10.879706	12.000094	2999
0.250000	0.250000	0.062697	0.087080	0.241977	0.030690	10.000000	11.051460	10.499698	10.000000	10.752858	11.500431	2999
0.250000	0.250000	0.061800	0.089170	0.241830	0.031270	10.000000	11.296189	10.499637	10.000000	10.740803	11.501205	2999
0.250000	0.250000	0.051350	0.103397	0.242490	0.034843	10.000000	11.202658	10.499050	10.000000	10.795411	11.500345	2999
0.250000	0.250000	0.069153	0.078817	0.241273	0.029033	10.000000	11.087173	10.500337	10.000000	10.715077	11.499015	2999
0.250000	0.250000	0.072157	0.076490	0.242563	0.028293	10.000000	11.198675	10.500915	10.000000	10.689423	11.499629	2999
0.250000	0.250000	0.055380	0.099013	0.242480	0.033807	10.000000	11.218856	10.500267	10.000000	10.777170	11.500490	2999
0.250000	0.250000	0.071383	0.076880	0.242063	0.028430	10.000000	11.026734	10.499825	10.000000	10.714466	11.499544	2999
0.250000	0.250000	0.068940	0.080247	0.241287	0.029363	10.000000	11.226262	10.499590	10.000000	10.714817	11.499465	2999
0.250000	0.250000	0.052880	0.101067	0.242043	0.034110	10.000000	11.129174	10.499990	10.000000	10.798584	11.499978	2999
0.250000	0.250000	0.051253	0.104460	0.243067	0.035523	10.000000	11.092016	10.500142	10.000000	10.815821	11.501109	2999
0.250000	0.250000	0.052053	0.104643	0.243603	0.035613	10.000000	11.106336	10.500506	10.000000	10.818083	11.500253	2999
0.250000	0.250000	0.068000	0.083400	0.242903	0.030320	10.000000	11.379285	10.500181	10.000000	10.714691	11.499259	2999
0.250000	0.250000	0.070693	0.079817	0.242610	0.029807	10.000000	11.297575	10.499623	10.000000	10.708174	11.499842	2999
0.250000	0.250000	0.068290	0.080280	0.241953	0.029100	10.000000	11.151964	10.499624	10.000000	10.714535	11.499893	2999
0.250000	0.250000	0.061863	0.088520	0.241600	0.031340	10.000000	11.048119	10.500259	10.000000	10.761872	11.499660	2999
0.250000	0.250000	0.066450	0.084520	0.242097	0.030240	10.000000	10.969753	10.499931	10.000000	10.763929	11.499843	2999
0.250000	0.250000	0.060783	0.091030	0.242677	0.031563	10.000000	11.233513	10.500139	10.000000	10.744436	11.500804	2999
0.250000	0.250000	0.065407	0.086007	0.241963	0.030710	10.000000	11.314382	10.500759	10.000000	10.716336	11.499474	2999
0.250000	0.250000	0.056690	0.095807	0.241807	0.033507	10.000000	11.250651	10.499374	10.000000	10.765924	11.500625	2999
0.250000	0.250000	0.048967	0.108807	0.244453	0.035713	10.000000	11.186894	10.499983	10.000000	10.815037	11.499385	2999
0.250000	0.250000	0.053853	0.100420	0.242787	0.033887	10.000000	11.041359	10.499592	10.000000	10.806379	11.500100	2999
0.250000	0.250000	0.056107	0.097130	0.242387	0.033060	10.000000	11.294385	10.499491	10.000000	10.765986	11.500406	2999
0.250000	0.250000	0.054303	0.099670	0.242503	0.034397	10.000000	11.170095	10.499979	10.000000	10.783971	11.499526	2999
0.250000	0.250000	0.070700	0.084677	0.244843	0.030797	10.000000	12.035229	10.499440	10.000000	10.683889	11.500644	2999
0.250000	0.250000	0.070283	0.077593	0.240757	0.028730	10.000000	11.247194	10.499726	10.000000	10.697721	11.500388	2999
0.250000	0.250000	0.058903	0.092727	0.242153	0.032540	10.000000	11.014777	10.500074	10.000000	10.781420	11.499171	2999
0.250000	0.250000	0.078253	0.073790	0.244710	0.027437	10.000000	11.611475	10.500253	10.000000	10.664556	11.500553	2999
0.250000	0.250000	0.067577	0.083537	0.242123	0.029863	10.000000	11.297702	10.500396	10.000000	10.702389	11.500253	2999
0.250000	0.250000	0.068283	0.081520	0.241890	0.029573	10.000000	11.084654	10.500581	10.000000	10.725538	11.499665	2999
0.250000	0.250000	0.063053	0.089953	0.242500	0.031753	10.000000	11.100086	10.500391	10.000000	10.772617	11.500417	2999
0.250000	0.250000	0.060380	0.090183	0.241513	0.031573	10.000000	11.158043	10.500004	10.000000	10.750809	11.500071	2999
0.250000	0.250000	0.055693	0.097183	0.242090	0.033600	10.000000	11.230504	10.500254	10.000000	10.768454	11.500609	2999
0.250000	0.250000	0.072203	0.077130	0.241943	0.028293	10.000000	11.048805	10.500270	10.000000	10.710251	11.500305	2999
0.250000	0.250000	0.069373	0.078743	0.241700	0.028603	10.000000	11.179141	10.500379	10.000000	10.702183	11.499852	2999
0.250000	0.250000	0.071547	0.076837	0.241530	0.028213	10.000000	11.047835	10.499902	10.000000	10.712209	11.500217	2999
0.250000	0.250000	0.071780	0.078773	0.243333	0.028727	10.000000	11.374796	10.500129	10.000000	10.686705	11.500307	2999
0.250000	0.250000	0.072217	0.076783	0.241770	0.028387	10.000000	11.160926	10.500006	10.000000	10.692847	11.499270	2999
0.250000	0.250000	0.065240	0.086247	0.242493	0.030930	10.000000	11.308568	10.499864	10.000000	10.719409	11.499986	2999
0.250000	0.250000	0.065140	0.085850	0.241833	0.030510	10.000000	11.210171	10.500452	10.000000	10.726138	11.499528	2999
0.250000	0.250000	0.062107	0.089000	0.241507	0.031397	10.000000	11.025993	10.500500	10.000000	10.761098	11.499708	2999
0.250000	0.250000	0.054497	0.101333	0.243350	0.034553	10.000000	11.049279	10.500601	10.000000	10.816420	11.500018	2999
0.250000	0.250000	0.056283	0.101957	0.244823	0.034643	10.000000	11.540759	10.499732	10.000000	10.754095	11.500325	2999
0.250000	0.250000	0.077667	0.072213	0.243907	0.027193	10.000000	11.420827	10.499553	10.000000	10.676230	11.499782	2999
0.250000	0.250000	0.062163	0.088390	0.241200	0.030913	10.000000	11.063046	10.499555	10.000000	10.760160	11.500094	2999
0.250000	0.250000	0.057653	0.095650	0.242517	0.033373	10.000000	11.466328	10.500049	10.000000	10.749993	11.500160	2999
0.250000	0.250000	0.069000	0.081613	0.243060	0.029410	10.000000	11.242925	10.500261	10.000000	10.703931	11.500390	2999
0.250000	0.250000	0.052917	0.103490	0.244020	0.034660	10.000000	11.014292	10.499242	10.000000	10.820691	11.499691	2999
0.250000	0.250000	0.054597	0.098780	0.242483	0.033707	10.000000	11.201278	10.500402	10.000000	10.777317	11.499052	2999
0.250000	0.250000	0.067010	0.082147	0.241447	0.029900	10.000000	11.129928	10.499806	10.000000	10.720374	11.499525	2999
0.250000	0.250000	0.066167	0.082637	0.241133	0.029560	10.000000	11.156047	10.499428	10.000000	10.727285	11.499719	2999
0.250000	0.250000	0.070627	0.081497	0.243463	0.029997	10.000000	11.355092	10.499923	10.000000	10.693620	11.499789	2999
0.250000	0.250000	0.078847	0.072783	0.244747	0.027547	10.000000	11.355056	10.500432	10.000000	10.657959	11.500096	2999
0.250000	0.250000	0.056010	0.097957	0.242543	0.033250	10.000000	11.124907	10.499378	10.000000	10.781071	11.499357	2999
0.250000	0.250000	0.074827	0.073567	0.242660	0.027673	10.000000	11.157945	10.500382	10.000000	10.684701	11.500766	2999
0.250000	0.250000	0.063640	0.085907	0.241520	0.030397	10.000000	11.169475	10.499694	10.000000	10.734902	11.500023	2999
0.250000	0.250000	0.057520	0.096270	0.243277	0.032800	10.000000	10.995689	10.499061	10.000000	10.806871	11.500106	2999
0.250000	0.250000	0.063110	0.086347	0.241080	0.030407	10.000000	11.012806	10.499546	10.000000	10.765083	11.500077	2999
0.250000	0.250000	0.065800	0.085070	0.242237	0.030837	10.000000	11.240082	10.500511	10.000000	10.727277	11.499891	2999
0.250000	0.250000	0.059947	0.089727	0.240423	0.031600	10.000000	11.088757	10.499733	10.000000	10.762145	11.499584	2999
0.250000	0.250000	0.058160	0.092730	0.241570	0.032387	10.000000	11.118863	10.500405	10.000000	10.766585	11.499833	2999
0.250000	0.250000	0.048887	0.108127	0.242933	0.036077	10.000000	11.077376	10.500450	10.000000	10.834696	11.499450	2999
0.250000	0.250000	0.059443	0.091230	0.241150	0.031453	10.000000	11.253042	10.498806	10.000000	10.742230	11.499917	2999
0.250000	0.250000	0.066083	0.081470	0.240127	0.028957	10.000000	11.054589	10.500447	10.000000	10.731921	11.500708	2999
0.250000	0.250000	0.056377	0.095613	0.241623	0.033290	10.000000	11.037851	10.500249	10.000000	10.792278	11.500341	2999
0.250000	0.250000	0.060423	0.094327	0.243667	0.033213	10.000000	10.979022	10.499927	10.000000	10.799753	11.500157	2999
0.250000	0.250000	0.064973	0.085933	0.242523	0.030960	10.000000	11.273447	10.499615	10.000000	10.720277	11.499658	2999
0.250000	0.250000	0.058757	0.097103	0.243693	0.033550	10.000000	10.928187	10.500240	10.000000	10.820105	11.500118	2999
0.250000	0.250000	0.056010	0.097767	0.242413	0.033740	10.000000	11.280175	10.501331	10.000000	10.764896	11.500089	2999
0.250000	0.250000	0.065150	0.085050	0.241670	0.030133	10.000000	11.160216	10.500316	10.000000	10.735050	11.499417	2999
0.250000	0.250000	0.059773	0.089573	0.240753	0.031413	10.000000	11.118935	10.499797	10.000000	10.753013	11.500855	2999
0.250000	0.250000	0.053593	0.105703	0.245007	0.036077	10.000000	10.996811	10.500166	10.000000	10.842280	11.499843	2999
0.250000	0.250000	0.053230	0.102800	0.244240	0.034183	10.000000	11.011986	10.500222	10.000000	10.825941	11.500586	2999
0.250000	0.250000	0.070417	0.079320	0.242340	0.029133	10.000000	10.968207	10.499940	10.000000	10.739193	11.500049	2999
0.250000	0.250000	0.070003	0.082827	0.243720	0.030457	10.000000	11.413687	10.499543	10.000000	10.692780	11.500322	2999
0.250000	0.250000	0.066213	0.085050	0.243427	0.030467	10.000000	11.282497	10.499535	10.000000	10.720152	11.499019	2999
0.250000	0.250000	0.056040	0.100333	0.243230	0.034280	10.000000	11.040893	10.500274	10.000000	10.816231	11.499211	2999
0.250000	0.250000	0.062097	0.089223	0.242253	0.031217	10.000000	11.094349	10.499864	10.000000	10.760590	11.500308	2999
0.250000	0.250000	0.066577	0.083990	0.241510	0.030647	10.000000	11.524841	10.498943	10.000000	10.715248	11.500486	2999
0.250000	0.250000	0.067907	0.084513	0.242990	0.030283	10.000000	11.533015	10.499746	10.000000	10.704517	11.499629	2999
0.250000	0.250000	0.057677	0.092803	0.240643	0.032203	10.000000	11.092860	10.499805	10.000000	10.771081	11.499716	2999
0.250000	0.250000	0.058207	0.092160	0.241080	0.031853	10.000000	11.183061	10.501078	10.000000	10.753882	11.499879	2999
0.250000	0.250000	0.078013	0.072150	0.244587	0.027110	10.000000	11.212286	10.499930	10.000000	10.664955	11.499830	2999
0.250000	0.250000	0.056290	0.099480	0.243407	0.034097	10.000000	11.005132	10.500201	10.000000	10.814775	11.500246	2999
0.250000	0.250000	0.059990	0.093980	0.242810	0.033163	10.000000	11.271900	10.500518	10.000000	10.755603	11.499740	2999
0.250000	0.250000	0.074447	0.075910	0.243283	0.028690	10.000000	11.361398	10.499816	10.000000	10.679465	11.500283	2999
0.250000	0.250000	0.054780	0.098290	0.241980	0.033790	10.000000	11.225369	10.499754	10.000000	10.772125	11.500309	2999
0.250000	0.250000	0.062530	0.087840	0.241120	0.030850	10.000000	11.216551	10.500224	10.000000	10.738033	11.500066	2999
0.250000	0.250000	0.051787	0.102763	0.242407	0.034637	10.000000	11.103761	10.499621	10.000000	10.807788	11.500428	2999
0.250000	0.250000	0.063330	0.090737	0.243717	0.032307	10.000000	11.592283	10.499292	10.000000	10.725260	11.500452	2999
0.250000	0.250000	0.056513	0.096673	0.242267	0.033030	10.000000	11.178820	10.499847	10.000000	10.769060	11.499880	2999
0.250000	0.250000	0.053760	0.100070	0.241700	0.034687	10.000000	11.141848	10.500124	10.000000	10.792417	11.499627	2999
0.250000	0.250000	0.071667	0.077943	0.242047	0.028677	10.000000	11.112486	10.499934	10.000000	10.710925	11.500049	2999
0.250000	0.250000	0.057577	0.094407	0.241357	0.032510	10.000000	11.258790	10.500035	10.000000	10.754649	11.500291	2999
0.250000	0.250000	0.060980	0.089963	0.240997	0.031817	10.000000	11.000241	10.500271	10.000000	10.775839	11.500172	2999
0.250000	0.250000	0.057570	0.097877	0.243433	0.033950	10.000000	11.035075	10.500521	10.000000	10.804744	11.499400	2999
0.250000	0.250000	0.055700	0.097923	0.242233	0.033373	10.000000	11.149389	10.500259	10.000000	10.777881	11.500017	2999
0.250000	0.250000	0.068940	0.082243	0.243693	0.029873	10.000000	11.221424	10.499718	10.000000	10.703050	11.499671	2999
0.250000	0.250000	0.045117	0.121020	0.248867	0.039250	10.000000	11.120899	10.499663	10.000000	10.859910	11.499843	2999
0.250000	0.250000	0.067467	0.081927	0.241350	0.029813	10.000000	11.296038	10.499688	10.000000	10.708056	11.500141	2999
0.250000	0.250000	0.055277	0.099293	0.242320	0.034080	10.000000	11.182338	10.500389	10.000000	10.779576	11.500823	2999
0.250000	0.250000	0.094513	0.113043	0.273883	0.045550	10.000000	10.804274	11.000216	10.000000	10.693745	11.000446	2999
0.250000	0.250000	0.087750	0.121877	0.273510	0.047477	10.000000	10.823687	10.999765	10.000000	10.716394	11.000504	2999
0.250000	0.250000	0.084380	0.125243	0.272500	0.048263	10.000000	10.720096	10.999427	10.000000	10.838545	10.999430	2999
0.250000	0.250000	0.084583	0.127030	0.274203	0.048993	10.000000	10.723970	10.999665	10.000000	10.836971	11.000790	2999
0.250000	0.250000	0.083697	0.130950	0.276020	0.050467	10.000000	10.694470	11.000217	10.000000	10.899518	10.999797	2999
0.250000	0.250000	0.099413	0.111943	0.275727	0.045910	10.000000	10.847049	11.000140	10.000000	10.653261	10.999832	2999
0.250000	0.250000	0.084187	0.124310	0.272100	0.048427	10.000000	10.765527	10.999120	10.000000	10.780478	11.000054	2999
0.250000	0.250000	0.082883	0.125640	0.272283	0.048380	10.000000	10.799383	10.999938	10.000000	10.756824	10.999616	2999
0.250000	0.250000	0.085583	0.121397	0.271253	0.047663	10.000000	10.752784	11.000057	10.000000	10.788716	11.000719	2999
0.250000	0.250000	0.082107	0.128593	0.272697	0.048943	10.000000	10.742887	11.000020	10.000000	10.825180	10.999653	2999
0.250000	0.250000	0.079653	0.133230	0.274070	0.050390	10.000000	10.763520	10.999618	10.000000	10.822735	10.999554	2999
0.250000	0.250000	0.096427	0.117847	0.277240	0.048160	10.000000	10.879880	11.000054	10.000000	10.651270	10.999985	2999
0.250000	0.250000	0.099327	0.118440	0.279007	0.048527	10.000000	10.630976	10.999966	10.000000	10.916378	11.000157	2999
0.250000	0.250000	0.096737	0.110310	0.273897	0.044530	10.000000	10.709358	10.999228	10.000000	10.775067	11.000869	2999
0.250000	0.250000	0.103433	0.105163	0.275630	0.043363	10.000000	10.677177	10.999806	10.000000	10.782332	11.000784	2999
0.250000	0.250000	0.067523	0.152303	0.276603	0.055127	10.000000	10.893252	11.000259	10.000000	10.778024	10.999933	2999
0.250000	0.250000	0.078187	0.132663	0.272483	0.050100	10.000000	10.811956	10.999820	10.000000	10.772646	11.000072	2999
0.250000	0.250000	0.073017	0.141560	0.274377	0.052877	10.000000	10.831687	10.999496	10.000000	10.789920	11.000226	2999
