mut_par_patt	typ1_err	typ2_err	rej_rate	acp_rate	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.271443	0.688277	0.533570	0.430597	10.000000	10.268194	9.757650	2999
0.250000	0.256400	0.596713	0.506650	0.364713	10.000000	10.287359	10.077276	2999
0.250000	0.249143	0.694327	0.532030	0.418780	10.000000	10.296429	9.810923	2999
0.250000	0.256880	0.701647	0.534207	0.429693	10.000000	10.286887	9.620334	2999
0.250000	0.258963	0.703047	0.534833	0.431860	10.000000	10.284013	9.633501	2999
0.250000	0.259633	0.703137	0.535163	0.432597	10.000000	10.282843	9.658531	2999
0.250000	0.268530	0.698243	0.535407	0.435047	10.000000	10.272140	9.625429	2999
0.250000	0.278157	0.693060	0.535757	0.439533	10.000000	10.258267	9.667549	2999
0.250000	0.241707	0.695510	0.531347	0.412503	10.000000	10.307326	9.509107	2999
0.250000	0.252097	0.703627	0.534990	0.426253	10.000000	10.292644	9.608430	2999
0.250000	0.287673	0.681283	0.535920	0.437457	10.000000	10.247180	9.744648	2999
0.250000	0.268320	0.682310	0.532077	0.424487	10.000000	10.272939	9.496556	2999
0.250000	0.261303	0.698697	0.535160	0.430113	10.000000	10.281819	9.587078	2999
0.250000	0.267590	0.688653	0.532183	0.428687	10.000000	10.271826	9.775468	2999
0.250000	0.221873	0.708947	0.533403	0.406863	10.000000	10.335649	9.539475	2999
0.250000	0.277447	0.694907	0.536133	0.439627	10.000000	10.260769	9.674693	2999
0.250000	0.262003	0.700167	0.535047	0.432197	10.000000	10.280099	9.701567	2999
0.250000	0.253347	0.703573	0.534553	0.427153	10.000000	10.290840	9.626461	2999
0.250000	0.264957	0.700733	0.536143	0.434430	10.000000	10.276169	9.689376	2999
0.250000	0.225503	0.707133	0.533153	0.407570	10.000000	10.330487	9.541093	2999
0.250000	0.282213	0.675833	0.532497	0.431060	10.000000	10.254905	9.805017	2999
0.250000	0.262180	0.695947	0.533617	0.430803	10.000000	10.279753	9.741548	2999
0.250000	0.304743	0.662460	0.535410	0.434987	10.000000	10.226327	9.793096	2999
0.250000	0.269013	0.678647	0.529543	0.424020	10.000000	10.270346	9.824580	2999
0.250000	0.273037	0.696733	0.535360	0.436687	10.000000	10.266417	9.669619	2999
0.250000	0.279720	0.689670	0.535453	0.437890	10.000000	10.257663	9.717373	2999
0.250000	0.286757	0.668553	0.531733	0.429663	10.000000	10.248200	9.812808	2999
0.250000	0.223947	0.717370	0.536527	0.413293	10.000000	10.332723	9.615350	2999
0.250000	0.259107	0.702480	0.534757	0.431633	10.000000	10.283400	9.690311	2999
0.250000	0.248967	0.708543	0.535093	0.427447	10.000000	10.297027	9.715605	2999
0.250000	0.261847	0.610643	0.512047	0.376480	10.000000	10.279088	10.033824	2999
0.250000	0.258307	0.699523	0.534217	0.428593	10.000000	10.285107	9.602938	2999
0.250000	0.251413	0.695317	0.532440	0.422260	10.000000	10.294999	9.801887	2999
0.250000	0.284457	0.682610	0.534200	0.436333	10.000000	10.250701	9.748151	2999
0.250000	0.285530	0.689993	0.536143	0.441833	10.000000	10.250552	9.632197	2999
0.250000	0.263107	0.692130	0.533490	0.427563	10.000000	10.279801	9.776185	2999
0.250000	0.283973	0.689410	0.535170	0.441590	10.000000	10.251991	9.674156	2999
0.250000	0.289890	0.686033	0.536217	0.442220	10.000000	10.243596	9.682419	2999
0.250000	0.268730	0.697167	0.534437	0.434270	10.000000	10.270388	9.650198	2999
0.250000	0.268460	0.698803	0.536287	0.435550	10.000000	10.272062	9.640967	2999
0.250000	0.208153	0.695127	0.529723	0.385787	10.000000	10.357155	9.459224	2999
0.250000	0.259777	0.698180	0.534663	0.430100	10.000000	10.282025	9.745458	2999
0.250000	0.232873	0.716583	0.536210	0.420770	10.000000	10.319175	9.697111	2999
0.250000	0.271157	0.664603	0.528267	0.416280	10.000000	10.268404	9.866378	2999
0.250000	0.279937	0.667787	0.528450	0.424860	10.000000	10.256573	9.832454	2999
0.250000	0.252203	0.706667	0.535583	0.428240	10.000000	10.293488	9.634161	2999
0.250000	0.287943	0.689153	0.535953	0.443837	10.000000	10.246900	9.644544	2999
0.250000	0.280847	0.679313	0.533063	0.432750	10.000000	10.256610	9.784159	2999
0.250000	0.261787	0.687340	0.531370	0.423663	10.000000	10.279592	9.800234	2999
0.250000	0.243277	0.710707	0.534543	0.424710	10.000000	10.305377	9.676723	2999
0.250000	0.256290	0.699647	0.533727	0.428183	10.000000	10.286414	9.571399	2999
0.250000	0.253780	0.704697	0.534873	0.428833	10.000000	10.291276	9.613295	2999
0.250000	0.260660	0.697427	0.534440	0.428667	10.000000	10.281032	9.726483	2999
0.250000	0.223247	0.699817	0.531663	0.401787	10.000000	10.334066	9.499146	2999
0.250000	0.272737	0.676373	0.530873	0.424240	10.000000	10.266209	9.820010	2999
0.250000	0.250770	0.701100	0.534153	0.423007	10.000000	10.295117	9.763079	2999
0.250000	0.242547	0.709907	0.534923	0.422673	10.000000	10.305753	9.730893	2999
0.250000	0.235603	0.713453	0.535413	0.420450	10.000000	10.314623	9.663640	2999
0.250000	0.237367	0.656460	0.518880	0.388630	10.000000	10.312417	9.966553	2999
0.250000	0.279523	0.692400	0.535477	0.440583	10.000000	10.256760	9.648024	2999
0.250000	0.286143	0.682447	0.534153	0.438420	10.000000	10.248467	9.740002	2999
0.250000	0.219657	0.715040	0.535577	0.408030	10.000000	10.338835	9.570383	2999
0.250000	0.292050	0.681573	0.535750	0.442117	10.000000	10.242489	9.719779	2999
0.250000	0.264180	0.699703	0.534777	0.434880	10.000000	10.275810	9.626088	2999
0.250000	0.238157	0.710333	0.535027	0.420147	10.000000	10.312994	9.601898	2999
0.250000	0.287790	0.688687	0.536267	0.443217	10.000000	10.247315	9.686539	2999
0.250000	0.266893	0.699940	0.534690	0.435900	10.000000	10.275060	9.674487	2999
0.250000	0.261607	0.700977	0.535600	0.431577	10.000000	10.280340	9.614880	2999
0.250000	0.269813	0.692710	0.533943	0.432947	10.000000	10.269417	9.734134	2999
0.250000	0.249347	0.708470	0.535373	0.427417	10.000000	10.296441	9.701884	2999
0.250000	0.257587	0.693677	0.532570	0.425477	10.000000	10.288288	9.524272	2999
0.250000	0.245053	0.686960	0.529360	0.410767	10.000000	10.303360	9.476002	2999
0.250000	0.244463	0.699167	0.532533	0.418087	10.000000	10.303943	9.534812	2999
0.250000	0.254500	0.658963	0.522607	0.401447	10.000000	10.288462	9.928103	2999
0.250000	0.258750	0.675177	0.528157	0.414597	10.000000	10.284293	9.866873	2999
0.250000	0.284860	0.623653	0.520433	0.398610	10.000000	10.250020	9.964274	2999
0.250000	0.142113	0.588427	0.488950	0.277277	10.000000	10.475095	9.192323	2999
0.250000	0.257533	0.695150	0.532987	0.424507	10.000000	10.286725	9.771595	2999
0.250000	0.252880	0.707677	0.535837	0.428710	10.000000	10.293217	9.620119	2999
0.250000	0.258853	0.693570	0.531867	0.425433	10.000000	10.283759	9.772936	2999
0.250000	0.274313	0.688317	0.533320	0.433747	10.000000	10.264597	9.752162	2999
0.250000	0.255887	0.700260	0.533310	0.427637	10.000000	10.288034	9.743250	2999
0.250000	0.225113	0.663237	0.519683	0.382820	10.000000	10.332517	9.378836	2999
0.250000	0.284590	0.690540	0.536320	0.441727	10.000000	10.250487	9.669903	2999
0.250000	0.284507	0.689457	0.535433	0.440950	10.000000	10.249932	9.663152	2999
0.250000	0.213423	0.711287	0.533457	0.400160	10.000000	10.349060	9.535216	2999
0.250000	0.261817	0.690413	0.533017	0.424570	10.000000	10.279691	9.784169	2999
0.250000	0.246793	0.709110	0.535770	0.425690	10.000000	10.299641	9.644165	2999
0.250000	0.253630	0.685940	0.530283	0.417360	10.000000	10.290802	9.833293	2999
0.250000	0.261967	0.698023	0.533287	0.431973	10.000000	10.280748	9.595355	2999
0.250000	0.268457	0.684527	0.531350	0.427910	10.000000	10.272622	9.793461	2999
0.250000	0.246730	0.677447	0.527393	0.406417	10.000000	10.301137	9.444554	2999
0.250000	0.280017	0.676507	0.532077	0.429113	10.000000	10.256690	9.802934	2999
0.250000	0.276833	0.681420	0.532007	0.431673	10.000000	10.260395	9.784353	2999
0.250000	0.236090	0.713063	0.535910	0.419943	10.000000	10.316966	9.617232	2999
0.250000	0.242770	0.666050	0.523500	0.397380	10.000000	10.304909	9.930257	2999
0.250000	0.258543	0.692127	0.532577	0.424640	10.000000	10.284713	9.526559	2999
0.250000	0.234650	0.713957	0.535810	0.419247	10.000000	10.317863	9.616663	2999
0.250000	0.247823	0.705727	0.534243	0.424680	10.000000	10.299241	9.589457	2999
0.250000	0.255247	0.702647	0.534367	0.429797	10.000000	10.288695	9.592651	2999
0.250000	0.244943	0.709563	0.535413	0.425083	10.000000	10.301956	9.644497	2999
0.250000	0.300123	0.680110	0.536217	0.446840	10.000000	10.232033	9.688208	2999
0.250000	0.280750	0.663810	0.528243	0.423493	10.000000	10.255356	9.854099	2999
0.250000	0.253170	0.706793	0.535817	0.429700	10.000000	10.290221	9.633281	2999
0.250000	0.279263	0.689923	0.534443	0.438237	10.000000	10.259219	9.577090	2999
0.250000	0.279443	0.689797	0.535367	0.438240	10.000000	10.257690	9.701154	2999
0.250000	0.254527	0.682183	0.529157	0.414717	10.000000	10.288981	9.841408	2999
0.250000	0.281557	0.688180	0.534520	0.439823	10.000000	10.255581	9.704553	2999
0.250000	0.232623	0.698740	0.531247	0.408910	10.000000	10.318876	9.842203	2999
0.250000	0.242247	0.710013	0.534333	0.422100	10.000000	10.305065	9.736213	2999
0.250000	0.265633	0.685943	0.530903	0.427253	10.000000	10.275204	9.799655	2999
0.250000	0.274600	0.696337	0.535883	0.438383	10.000000	10.265422	9.640811	2999
0.250000	0.282233	0.665973	0.529327	0.426253	10.000000	10.252900	9.833667	2999
0.250000	0.242610	0.711843	0.535780	0.424680	10.000000	10.305731	9.663593	2999
0.250000	0.210577	0.720590	0.536160	0.404567	10.000000	10.351883	9.583003	2999
0.250000	0.277160	0.674883	0.531633	0.426470	10.000000	10.259766	9.813332	2999
0.250000	0.242800	0.656253	0.520113	0.392143	10.000000	10.304725	9.957707	2999
0.250000	0.272210	0.695807	0.535957	0.435197	10.000000	10.265401	9.698478	2999
0.250000	0.252033	0.659667	0.522773	0.400003	10.000000	10.292577	9.928067	2999
0.250000	0.256897	0.703210	0.535010	0.431167	10.000000	10.286253	9.691767	2999
0.250000	0.245707	0.709390	0.535250	0.425393	10.000000	10.301978	9.668122	2999
0.250000	0.253843	0.691010	0.531083	0.421117	10.000000	10.291559	9.814233	2999
0.250000	0.274133	0.684690	0.533210	0.430840	10.000000	10.263584	9.770171	2999
0.250000	0.275637	0.694793	0.535027	0.437917	10.000000	10.263266	9.638187	2999
0.250000	0.255007	0.702927	0.534630	0.429597	10.000000	10.289554	9.716240	2999
0.250000	0.236423	0.693887	0.530047	0.409217	10.000000	10.315761	9.492750	2999
0.250000	0.243470	0.712500	0.535650	0.424703	10.000000	10.305033	9.685079	2999
0.250000	0.264957	0.666343	0.526933	0.412893	10.000000	10.275678	9.883506	2999
0.250000	0.243757	0.707667	0.534400	0.423493	10.000000	10.305366	9.584731	2999
0.250000	0.267283	0.698897	0.534737	0.436090	10.000000	10.272885	9.657216	2999
0.250000	0.248430	0.664270	0.523610	0.401410	10.000000	10.297434	9.927809	2999
0.250000	0.248260	0.703753	0.534103	0.424610	10.000000	10.297850	9.582333	2999
0.250000	0.260393	0.700950	0.534573	0.430240	10.000000	10.281797	9.606045	2999
0.250000	0.254250	0.699050	0.533687	0.425757	10.000000	10.290069	9.556916	2999
0.250000	0.196563	0.679217	0.522973	0.370267	10.000000	10.373761	9.401278	2999
0.250000	0.243980	0.699710	0.533047	0.417923	10.000000	10.304876	9.542292	2999
0.250000	0.238170	0.714050	0.535223	0.422740	10.000000	10.312781	9.672383	2999
0.250000	0.277967	0.692707	0.535780	0.439007	10.000000	10.259855	9.605711	2999
0.250000	0.224333	0.702263	0.531827	0.404823	10.000000	10.331999	9.507540	2999
0.250000	0.259957	0.701427	0.534713	0.430577	10.000000	10.284152	9.687858	2999
0.250000	0.222097	0.713747	0.535337	0.409220	10.000000	10.334189	9.573584	2999
0.250000	0.207660	0.697153	0.529130	0.388270	10.000000	10.356141	9.470918	2999
0.250000	0.252477	0.698083	0.533100	0.422990	10.000000	10.293072	9.546263	2999
0.250000	0.262020	0.689423	0.532173	0.425733	10.000000	10.279444	9.780040	2999
0.250000	0.263827	0.700350	0.535510	0.433113	10.000000	10.277416	9.652209	2999
0.250000	0.260007	0.700167	0.534290	0.431090	10.000000	10.281750	9.642444	2999
0.250000	0.224330	0.718593	0.536067	0.414167	10.000000	10.331580	9.640522	2999
0.250000	0.258557	0.703060	0.535517	0.430943	10.000000	10.284543	9.657983	2999
0.250000	0.254317	0.685637	0.529530	0.417153	10.000000	10.289486	9.830108	2999
0.250000	0.247163	0.708200	0.534660	0.426383	10.000000	10.300008	9.709072	2999
0.250000	0.256067	0.700830	0.534920	0.427950	10.000000	10.287493	9.729925	2999
0.250000	0.273713	0.680277	0.531017	0.427337	10.000000	10.264041	9.794082	2999
0.250000	0.265140	0.675393	0.528407	0.418790	10.000000	10.275363	9.841001	2999
0.250000	0.208963	0.648813	0.514983	0.361940	10.000000	10.353821	9.333653	2999
0.250000	0.242703	0.711743	0.535940	0.424467	10.000000	10.307359	9.692762	2999
0.250000	0.248520	0.682013	0.528300	0.410777	10.000000	10.299931	9.462492	2999
0.250000	0.248280	0.706253	0.534787	0.425520	10.000000	10.298013	9.602425	2999
0.250000	0.271070	0.656353	0.524913	0.410860	10.000000	10.267581	9.894848	2999
0.250000	0.156987	0.331963	0.393783	0.163983	10.000000	10.438087	10.693353	2999
0.250000	0.256163	0.701473	0.534363	0.427420	10.000000	10.286711	9.709867	2999
0.250000	0.284313	0.688310	0.535377	0.440060	10.000000	10.251334	9.664924	2999
0.250000	0.280150	0.669187	0.530340	0.425030	10.000000	10.257038	9.834586	2999
0.250000	0.243203	0.684003	0.528220	0.407873	10.000000	10.306899	9.463169	2999
0.250000	0.249170	0.705523	0.534453	0.425423	10.000000	10.297629	9.624638	2999
0.250000	0.260670	0.688953	0.532013	0.424073	10.000000	10.281365	9.798607	2999
0.250000	0.243940	0.702037	0.533173	0.419497	10.000000	10.304385	9.775942	2999
0.250000	0.245387	0.704150	0.534777	0.421320	10.000000	10.300472	9.743994	2999
0.250000	0.236650	0.708287	0.533393	0.416720	10.000000	10.313584	9.572171	2999
0.250000	0.267263	0.698193	0.534450	0.434960	10.000000	10.273135	9.705658	2999
0.250000	0.272783	0.693700	0.535517	0.435080	10.000000	10.266215	9.715046	2999
0.250000	0.298567	0.682193	0.537030	0.446970	10.000000	10.233831	9.662113	2999
0.250000	0.242897	0.702627	0.533240	0.419510	10.000000	10.304917	9.774295	2999
0.250000	0.229257	0.715777	0.535320	0.416997	10.000000	10.324769	9.623635	2999
0.250000	0.258680	0.692753	0.533363	0.425730	10.000000	10.285691	9.531844	2999
0.250000	0.254307	0.706303	0.536037	0.429973	10.000000	10.289226	9.649676	2999
0.250000	0.274513	0.696533	0.535913	0.437770	10.000000	10.264481	9.620027	2999
0.250000	0.262023	0.687477	0.531367	0.424660	10.000000	10.280136	9.508651	2999
0.250000	0.244860	0.709963	0.536080	0.424077	10.000000	10.303159	9.689314	2999
0.250000	0.296333	0.674930	0.536297	0.438527	10.000000	10.236828	9.746562	2999
0.250000	0.271007	0.692143	0.533970	0.434883	10.000000	10.268494	9.572885	2999
0.250000	0.231217	0.693380	0.528897	0.404843	10.000000	10.321575	9.486847	2999
0.250000	0.250773	0.668847	0.525063	0.405160	10.000000	10.293924	9.904356	2999
0.250000	0.265763	0.666253	0.527533	0.413870	10.000000	10.273653	9.878993	2999
0.250000	0.257580	0.704160	0.535377	0.431007	10.000000	10.286045	9.656750	2999
0.250000	0.260757	0.695447	0.532433	0.429127	10.000000	10.282358	9.760506	2999
0.250000	0.264743	0.667740	0.527123	0.413913	10.000000	10.276224	9.872782	2999
0.250000	0.266843	0.693653	0.534353	0.431800	10.000000	10.274196	9.555251	2999
0.250000	0.277610	0.684640	0.533743	0.432993	10.000000	10.259928	9.766981	2999
0.250000	0.257417	0.704020	0.534763	0.430467	10.000000	10.285157	9.648495	2999
0.250000	0.285477	0.608583	0.517037	0.389557	10.000000	10.249512	9.996100	2999
0.250000	0.275717	0.667030	0.528440	0.421033	10.000000	10.262041	9.853769	2999
0.250000	0.230490	0.656537	0.519287	0.382797	10.000000	10.324708	9.369112	2999
0.250000	0.286030	0.674467	0.532873	0.433010	10.000000	10.248909	9.790049	2999
0.250000	0.255387	0.701053	0.533750	0.428167	10.000000	10.287666	9.576247	2999
0.250000	0.283737	0.687657	0.534763	0.439697	10.000000	10.252248	9.708383	2999
0.250000	0.295847	0.673330	0.534023	0.438153	10.000000	10.236989	9.757396	2999
0.250000	0.256877	0.698527	0.534130	0.427613	10.000000	10.286380	9.751625	2999
0.250000	0.209537	0.656347	0.517660	0.365437	10.000000	10.354772	9.353343	2999
0.250000	0.282803	0.670720	0.530547	0.428507	10.000000	10.254316	9.826261	2999
0.250000	0.230697	0.705830	0.533273	0.411480	10.000000	10.323308	9.529451	2999
0.250000	0.255903	0.702377	0.533693	0.429500	10.000000	10.287272	9.602115	2999
0.250000	0.251027	0.706280	0.535600	0.427000	10.000000	10.294701	9.638941	2999
0.250000	0.242477	0.689990	0.528750	0.412317	10.000000	10.307064	9.484718	2999
0.250000	0.246627	0.709740	0.534847	0.427927	10.000000	10.299756	9.658019	2999
0.250000	0.248503	0.682483	0.528617	0.410697	10.000000	10.297720	9.858329	2999
0.250000	0.259113	0.702397	0.535337	0.431450	10.000000	10.283139	9.657677	2999
0.250000	0.237367	0.693950	0.530607	0.410620	10.000000	10.312717	9.497646	2999
0.250000	0.245923	0.704527	0.533860	0.422740	10.000000	10.300552	9.742941	2999
0.250000	0.236790	0.713703	0.536093	0.420523	10.000000	10.313903	9.694663	2999
0.250000	0.258770	0.702800	0.534827	0.431210	10.000000	10.283392	9.657319	2999
0.250000	0.293097	0.666850	0.532210	0.431660	10.000000	10.240326	9.806128	2999
0.250000	0.286607	0.687980	0.535500	0.442143	10.000000	10.249323	9.688086	2999
0.250000	0.288603	0.682380	0.535040	0.439277	10.000000	10.245471	9.727848	2999
0.250000	0.223687	0.667440	0.521297	0.383453	10.000000	10.336090	9.395939	2999
0.250000	0.205833	0.691297	0.527330	0.383597	10.000000	10.359722	9.447718	2999
0.250000	0.244413	0.708873	0.536393	0.423953	10.000000	10.303450	9.684452	2999
0.250000	0.287580	0.664943	0.530907	0.426927	10.000000	10.247353	9.827669	2999
0.250000	0.257897	0.703817	0.535100	0.431820	10.000000	10.284675	9.685069	2999
0.250000	0.277007	0.656303	0.526280	0.414970	10.000000	10.260965	9.886569	2999
0.250000	0.252467	0.702137	0.534033	0.426300	10.000000	10.292660	9.736008	2999
0.250000	0.255100	0.632813	0.516527	0.385837	10.000000	10.287781	9.996076	2999
0.250000	0.256687	0.692403	0.531550	0.424063	10.000000	10.286800	9.794345	2999
0.250000	0.238170	0.702570	0.532210	0.415857	10.000000	10.311440	9.541345	2999
0.250000	0.243767	0.688857	0.530497	0.410550	10.000000	10.306398	9.483853	2999
0.250000	0.260533	0.685793	0.531283	0.422443	10.000000	10.281292	9.813058	2999
0.250000	0.249673	0.698367	0.533183	0.420943	10.000000	10.296705	9.787697	2999
0.250000	0.295227	0.684637	0.536893	0.445253	10.000000	10.238891	9.683440	2999
0.250000	0.271893	0.695780	0.534877	0.436710	10.000000	10.267622	9.701600	2999
0.250000	0.275650	0.691563	0.534613	0.436507	10.000000	10.262381	9.703587	2999
0.250000	0.259937	0.692330	0.532327	0.426020	10.000000	10.283854	9.532857	2999
0.250000	0.264203	0.695173	0.534350	0.430467	10.000000	10.277148	9.565153	2999
0.250000	0.275177	0.689890	0.534630	0.434557	10.000000	10.263687	9.556705	2999
0.250000	0.269197	0.642110	0.521513	0.400773	10.000000	10.269990	9.939623	2999
0.250000	0.275163	0.694167	0.535323	0.436963	10.000000	10.263275	9.640035	2999
0.250000	0.256680	0.697340	0.533433	0.426790	10.000000	10.287249	9.760892	2999
0.250000	0.245867	0.710253	0.535900	0.426233	10.000000	10.302127	9.668129	2999
0.250000	0.273857	0.694833	0.535067	0.437223	10.000000	10.263719	9.651334	2999
0.250000	0.277990	0.692070	0.535633	0.438213	10.000000	10.260003	9.694896	2999
0.250000	0.261523	0.681207	0.529200	0.419707	10.000000	10.281243	9.478468	2999
0.250000	0.291193	0.687220	0.536353	0.444933	10.000000	10.243186	9.625249	2999
