mut_par_size	mut_par_patt	typ1_err	typ2_err	            avg_size	avg_size_thr	avg_par_size	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.250000	0.072330	0.104333	10.000000	10.647327	11.352041	10.000000	11.893253	9.708099	2999
0.250000	0.250000	0.097440	0.587327	10.000000	10.335367	9.755170	10.000000	11.144584	9.587961	2999
0.250000	0.250000	0.125350	0.231163	10.000000	10.446678	10.629217	10.000000	11.394562	9.210530	2999
0.250000	0.250000	0.010260	0.529150	10.000000	12.151302	9.458045	10.000000	11.776666	9.337244	2999
0.250000	0.250000	0.099547	0.454117	10.000000	10.410835	10.151488	10.000000	12.623921	9.364562	2999
0.250000	0.250000	0.145223	0.323570	10.000000	12.180241	9.616576	10.000000	10.357629	10.517907	2999
0.250000	0.250000	0.091030	0.165507	10.000000	10.563736	11.122035	10.000000	11.355468	10.120529	2999
0.250000	0.250000	0.075613	0.578150	10.000000	10.424899	9.787487	10.000000	11.247152	9.477379	2999
0.250000	0.250000	0.074490	0.110120	10.000000	12.077404	9.889812	10.000000	10.636604	11.342498	2999
0.250000	0.250000	0.067777	0.189283	10.000000	10.638058	10.688155	10.000000	12.385575	8.892300	2999
0.250000	0.250000	0.127060	0.290873	10.000000	12.850413	9.646826	10.000000	10.415573	10.654259	2999
0.250000	0.250000	0.053500	0.600577	10.000000	10.874006	9.480119	10.000000	10.561848	9.686035	2999
0.250000	0.250000	0.127100	0.303777	10.000000	11.038544	9.935403	10.000000	10.422815	10.663840	2999
0.250000	0.250000	0.141657	0.265493	10.000000	10.413508	10.723245	10.000000	10.951519	10.040844	2999
0.250000	0.250000	0.162527	0.342450	10.000000	10.389598	10.464197	10.000000	10.653706	10.116473	2999
0.250000	0.250000	0.025010	0.411917	10.000000	12.316861	8.990834	10.000000	10.844924	9.884089	2999
0.250000	0.250000	0.024293	0.466663	10.000000	11.449930	9.104435	10.000000	10.844908	9.744311	2999
0.250000	0.250000	0.108103	0.186437	10.000000	10.564996	10.964244	10.000000	10.803294	10.387258	2999
0.250000	0.250000	0.119270	0.515630	10.000000	11.763121	9.551662	10.000000	10.312816	10.016188	2999
0.250000	0.250000	0.082050	0.118543	10.000000	13.285518	9.289660	10.000000	10.605108	11.162738	2999
0.250000	0.250000	0.027630	0.417057	10.000000	10.823585	9.952651	10.000000	11.762263	9.007400	2999
0.250000	0.250000	0.082910	0.316343	10.000000	10.533698	10.506324	10.000000	11.533304	9.211766	2999
0.250000	0.250000	0.159567	0.299323	10.000000	10.378461	10.584362	10.000000	10.783695	10.091524	2999
0.250000	0.250000	0.103227	0.151363	10.000000	12.158246	9.148668	10.000000	10.530797	10.911874	2999
0.250000	0.250000	0.093430	0.183437	10.000000	12.754957	9.719272	10.000000	10.548982	11.031051	2999
0.250000	0.250000	0.154823	0.369120	10.000000	11.832371	9.587905	10.000000	10.316157	10.375785	2999
0.250000	0.250000	0.013737	0.355057	10.000000	14.446123	9.216894	10.000000	11.534650	9.134967	2999
0.250000	0.250000	0.116563	0.466990	10.000000	12.273112	9.451311	10.000000	10.352335	10.117943	2999
0.250000	0.250000	0.204167	0.407563	10.000000	10.208032	10.210020	10.000000	10.827310	9.899529	2999
0.250000	0.250000	0.122893	0.368363	10.000000	10.763956	10.205802	10.000000	10.439567	10.486589	2999
0.250000	0.250000	0.082580	0.343607	10.000000	10.523901	10.238998	10.000000	12.227197	9.063119	2999
0.250000	0.250000	0.074103	0.071510	10.000000	11.214932	10.328844	10.000000	10.670586	11.518511	2999
0.250000	0.250000	0.202163	0.422153	10.000000	10.358349	10.086083	10.000000	10.395614	10.071808	2999
0.250000	0.250000	0.173690	0.385510	10.000000	10.306434	10.338268	10.000000	10.721586	9.994076	2999
0.250000	0.250000	0.148933	0.328857	10.000000	10.946774	9.938373	10.000000	10.364628	10.551781	2999
0.250000	0.250000	0.102497	0.305080	10.000000	10.475444	10.437472	10.000000	12.445824	9.169571	2999
0.250000	0.250000	0.013533	0.345770	10.000000	13.920379	9.358959	10.000000	12.282012	9.013822	2999
0.250000	0.250000	0.133513	0.262920	10.000000	10.412231	10.677603	10.000000	12.829199	9.551760	2999
0.250000	0.250000	0.124680	0.270910	10.000000	11.097854	10.022064	10.000000	10.437687	10.749986	2999
0.250000	0.250000	0.067973	0.578543	10.000000	10.464927	9.831935	10.000000	10.991027	9.463359	2999
0.250000	0.250000	0.173307	0.335973	10.000000	10.619504	10.135464	10.000000	10.375857	10.444992	2999
0.250000	0.250000	0.100860	0.171920	10.000000	11.157455	10.239449	10.000000	10.539681	11.063577	2999
0.250000	0.250000	0.128233	0.418070	10.000000	10.350046	10.286396	10.000000	11.971735	9.530355	2999
0.250000	0.250000	0.111877	0.141630	10.000000	10.774687	10.708259	10.000000	10.589908	10.967641	2999
0.250000	0.250000	0.102270	0.254817	10.000000	10.495269	10.717989	10.000000	12.885240	9.372673	2999
0.250000	0.250000	0.159987	0.335613	10.000000	11.195402	9.784758	10.000000	10.322856	10.496909	2999
0.250000	0.250000	0.016690	0.204903	10.000000	11.968514	8.900105	10.000000	12.013231	9.019924	2999
0.250000	0.250000	0.098020	0.512383	10.000000	12.860684	9.391030	10.000000	10.381661	9.926427	2999
0.250000	0.250000	0.131263	0.512607	10.000000	10.286958	10.042837	10.000000	11.425214	9.640587	2999
0.250000	0.250000	0.071977	0.542690	10.000000	12.133891	9.366253	10.000000	10.460718	9.821932	2999
0.250000	0.250000	0.136863	0.545430	10.000000	10.291461	9.884632	10.000000	10.697575	9.662467	2999
0.250000	0.250000	0.148357	0.489450	10.000000	10.414131	10.147988	10.000000	10.467810	9.795960	2999
0.250000	0.250000	0.117477	0.549430	10.000000	10.315075	9.951092	10.000000	10.903877	9.655796	2999
0.250000	0.250000	0.163613	0.423700	10.000000	11.129080	9.578594	10.000000	10.267946	10.194745	2999
0.250000	0.250000	0.153687	0.372800	10.000000	10.331814	10.417783	10.000000	10.924832	9.787856	2999
0.250000	0.250000	0.144303	0.283630	10.000000	10.413081	10.671291	10.000000	10.823322	10.021642	2999
0.250000	0.250000	0.039393	0.397390	10.000000	10.713637	10.044033	10.000000	13.050311	9.006778	2999
0.250000	0.250000	0.106763	0.096653	10.000000	10.822413	10.732723	10.000000	10.598968	11.163284	2999
0.250000	0.250000	0.126127	0.288803	10.000000	10.461878	10.670358	10.000000	10.802991	10.254286	2999
0.250000	0.250000	0.036273	0.454777	10.000000	10.720075	9.847831	10.000000	12.156287	9.094194	2999
0.250000	0.250000	0.056813	0.082187	10.000000	12.665366	9.811282	10.000000	10.724500	11.523013	2999
0.250000	0.250000	0.145283	0.345600	10.000000	10.413205	10.472943	10.000000	10.685616	10.188841	2999
0.250000	0.250000	0.040200	0.053917	10.000000	12.356978	8.760630	10.000000	10.850593	11.439001	2999
0.250000	0.250000	0.149820	0.311460	10.000000	11.471243	9.611137	10.000000	10.355436	10.537902	2999
0.250000	0.250000	0.093743	0.448780	10.000000	10.431213	9.963831	10.000000	13.024919	9.216322	2999
0.250000	0.250000	0.129150	0.178387	10.000000	10.456557	10.970867	10.000000	11.584804	9.863491	2999
0.250000	0.250000	0.043520	0.439017	10.000000	12.066261	9.087125	10.000000	10.668947	9.967054	2999
0.250000	0.250000	0.065490	0.132353	10.000000	10.667384	11.034461	10.000000	12.212176	9.015219	2999
0.250000	0.250000	0.145600	0.369043	10.000000	12.082202	9.466810	10.000000	10.332987	10.340508	2999
0.250000	0.250000	0.164103	0.280043	10.000000	10.338052	10.611138	10.000000	12.228662	9.731477	2999
0.250000	0.250000	0.131510	0.471543	10.000000	10.359746	10.228315	10.000000	10.712164	9.849422	2999
0.250000	0.250000	0.173850	0.350720	10.000000	10.531546	10.314283	10.000000	10.408763	10.286976	2999
0.250000	0.250000	0.155203	0.214347	10.000000	10.600122	10.629889	10.000000	10.521772	10.592957	2999
0.250000	0.250000	0.120520	0.146377	10.000000	10.990836	10.234872	10.000000	10.510218	11.080663	2999
0.250000	0.250000	0.054213	0.074190	10.000000	13.527491	9.187801	10.000000	10.742840	11.439540	2999
0.250000	0.250000	0.112603	0.280687	10.000000	10.456461	10.716021	10.000000	13.129968	9.643085	2999
0.250000	0.250000	0.043937	0.045473	10.000000	10.896218	11.674925	10.000000	10.998012	11.045312	2999
0.250000	0.250000	0.055087	0.094823	10.000000	10.728998	11.444173	10.000000	11.753549	9.551913	2999
0.250000	0.250000	0.158813	0.311117	10.000000	10.517410	10.406112	10.000000	10.500043	10.406606	2999
0.250000	0.250000	0.027703	0.018313	10.000000	11.010788	12.067849	10.000000	12.477590	8.969742	2999
0.250000	0.250000	0.155557	0.243460	10.000000	10.397904	10.729412	10.000000	10.902244	10.187902	2999
0.250000	0.250000	0.145267	0.267950	10.000000	11.800022	9.736458	10.000000	10.383911	10.687841	2999
0.250000	0.250000	0.052807	0.089707	10.000000	10.737832	11.379012	10.000000	14.035798	9.226515	2999
0.250000	0.250000	0.134253	0.345387	10.000000	12.279532	9.367313	10.000000	10.372617	10.374797	2999
0.250000	0.250000	0.039753	0.021483	10.000000	11.259925	11.020577	10.000000	10.879056	11.980398	2999
0.250000	0.250000	0.117970	0.147663	10.000000	10.530570	11.018442	10.000000	10.875011	10.528214	2999
0.250000	0.250000	0.110047	0.226500	10.000000	10.486168	10.856813	10.000000	12.107819	9.653816	2999
0.250000	0.250000	0.157800	0.306267	10.000000	11.032997	9.839256	10.000000	10.350214	10.576692	2999
0.250000	0.250000	0.112397	0.261613	10.000000	14.600240	9.132949	10.000000	10.465214	10.508839	2999
0.250000	0.250000	0.071673	0.301543	10.000000	11.999429	8.935114	10.000000	10.581305	10.248238	2999
0.250000	0.250000	0.131767	0.254203	10.000000	10.432689	10.772953	10.000000	11.023181	10.077386	2999
0.250000	0.250000	0.133407	0.541317	10.000000	10.319060	9.941686	10.000000	10.635439	9.710632	2999
0.250000	0.250000	0.163143	0.530973	10.000000	10.465155	9.778141	10.000000	10.322419	9.853479	2999
0.250000	0.250000	0.152307	0.227740	10.000000	11.034564	10.045056	10.000000	10.394704	10.791568	2999
0.250000	0.250000	0.136527	0.311813	10.000000	10.681263	10.180643	10.000000	10.462304	10.599046	2999
0.250000	0.250000	0.074900	0.093553	10.000000	10.838900	10.993745	10.000000	10.729077	11.161091	2999
0.250000	0.250000	0.126827	0.284740	10.000000	10.421004	10.538977	10.000000	13.591462	9.320504	2999
0.250000	0.250000	0.106820	0.133760	10.000000	10.601925	10.994830	10.000000	10.785457	10.747569	2999
0.250000	0.250000	0.160750	0.455110	10.000000	10.711811	9.886270	10.000000	10.292399	10.183034	2999
0.250000	0.250000	0.145957	0.494680	10.000000	11.691308	9.564581	10.000000	10.255935	10.009252	2999
0.250000	0.250000	0.157767	0.357853	10.000000	10.436061	10.395060	10.000000	10.560303	10.211723	2999
0.250000	0.250000	0.108067	0.156947	10.000000	13.042550	9.870277	10.000000	10.514787	11.084045	2999
0.250000	0.250000	0.015950	0.231563	10.000000	12.705697	8.753017	10.000000	12.216759	9.378183	2999
0.250000	0.250000	0.066263	0.064507	10.000000	10.952661	10.834938	10.000000	10.734687	11.464280	2999
0.250000	0.250000	0.092713	0.524370	10.000000	11.269798	9.500170	10.000000	10.392677	10.048164	2999
0.250000	0.250000	0.139280	0.256540	10.000000	10.400922	10.743484	10.000000	11.764272	9.831803	2999
0.250000	0.250000	0.038733	0.601673	10.000000	11.402490	9.458487	10.000000	10.644771	9.640931	2999
0.250000	0.250000	0.185907	0.399320	10.000000	10.300836	10.265159	10.000000	10.611660	9.992215	2999
0.250000	0.250000	0.135640	0.325037	10.000000	10.567197	10.353787	10.000000	10.526230	10.483692	2999
0.250000	0.250000	0.186853	0.320307	10.000000	10.545806	10.197482	10.000000	10.389242	10.429429	2999
0.250000	0.250000	0.109800	0.539613	10.000000	11.379433	9.490696	10.000000	10.324757	9.871704	2999
0.250000	0.250000	0.015780	0.223483	10.000000	12.755808	8.867175	10.000000	15.921186	9.128540	2999
0.250000	0.250000	0.085870	0.153023	10.000000	11.128201	9.985671	10.000000	10.592912	11.170381	2999
0.250000	0.250000	0.056890	0.074903	10.000000	10.725438	11.518157	10.000000	11.794992	9.530069	2999
0.250000	0.250000	0.011953	0.450880	10.000000	12.614810	9.420068	10.000000	11.450497	9.195195	2999
0.250000	0.250000	0.092313	0.503600	10.000000	12.506976	9.333036	10.000000	10.407323	9.897601	2999
0.250000	0.250000	0.167543	0.364313	10.000000	10.721833	10.031043	10.000000	10.337504	10.412595	2999
0.250000	0.250000	0.148657	0.481133	10.000000	11.213985	9.705851	10.000000	10.278409	10.111896	2999
0.250000	0.250000	0.018647	0.098563	10.000000	12.577976	9.537073	10.000000	11.934962	8.334472	2999
0.250000	0.250000	0.155427	0.272253	10.000000	10.576628	10.410247	10.000000	10.489550	10.548140	2999
0.250000	0.250000	0.108203	0.125943	10.000000	10.842190	10.548309	10.000000	10.580233	11.116547	2999
0.250000	0.250000	0.010960	0.465203	10.000000	12.654309	9.546186	10.000000	11.934742	9.146254	2999
0.250000	0.250000	0.182363	0.355343	10.000000	10.525351	10.154276	10.000000	10.383020	10.350136	2999
0.250000	0.250000	0.091233	0.110153	10.000000	10.582442	11.298234	10.000000	12.042718	10.052888	2999
0.250000	0.250000	0.035437	0.622037	10.000000	10.971819	9.524155	10.000000	10.658505	9.616192	2999
0.250000	0.250000	0.122710	0.375453	10.000000	10.844972	9.891180	10.000000	10.421451	10.510847	2999
0.250000	0.250000	0.098423	0.193497	10.000000	10.893172	10.458780	10.000000	10.569608	10.964112	2999
0.250000	0.250000	0.093113	0.227640	10.000000	11.567173	9.708051	10.000000	10.533360	10.911970	2999
0.250000	0.250000	0.160303	0.458833	10.000000	10.275049	10.161616	10.000000	10.797549	9.755622	2999
0.250000	0.250000	0.115123	0.188550	10.000000	11.716428	9.557830	10.000000	10.485135	10.922730	2999
0.250000	0.250000	0.098197	0.134337	10.000000	11.078026	10.403948	10.000000	10.564956	11.168023	2999
0.250000	0.250000	0.133360	0.274217	10.000000	10.680907	10.183729	10.000000	10.498053	10.713590	2999
0.250000	0.250000	0.130760	0.190680	10.000000	10.716829	10.525639	10.000000	10.529709	10.822405	2999
0.250000	0.250000	0.014940	0.288587	10.000000	11.965218	9.644499	10.000000	12.697684	8.786053	2999
0.250000	0.250000	0.100590	0.225240	10.000000	10.561923	10.897889	10.000000	10.846379	10.343881	2999
0.250000	0.250000	0.113157	0.225640	10.000000	13.279987	9.668992	10.000000	10.476463	10.851716	2999
0.250000	0.250000	0.029970	0.330130	10.000000	10.838155	10.035006	10.000000	12.229997	8.852380	2999
0.250000	0.250000	0.039930	0.578307	10.000000	12.187648	9.370756	10.000000	10.607873	9.804992	2999
0.250000	0.250000	0.119133	0.222337	10.000000	11.075349	9.974061	10.000000	10.471957	10.880706	2999
0.250000	0.250000	0.131533	0.322853	10.000000	10.872182	10.068923	10.000000	10.423777	10.609030	2999
0.250000	0.250000	0.016083	0.231297	10.000000	12.641813	9.362753	10.000000	11.499210	8.761612	2999
0.250000	0.250000	0.080560	0.138470	10.000000	13.364493	9.557217	10.000000	10.602277	11.174754	2999
0.250000	0.250000	0.064243	0.490503	10.000000	13.599179	9.245703	10.000000	10.526922	9.960494	2999
0.250000	0.250000	0.135113	0.375140	10.000000	10.377748	10.468332	10.000000	10.915675	9.791685	2999
0.250000	0.250000	0.124370	0.311917	10.000000	10.414408	10.612129	10.000000	12.081671	9.654012	2999
0.250000	0.250000	0.099050	0.133427	10.000000	12.218792	9.935406	10.000000	10.550174	11.189598	2999
0.250000	0.250000	0.163040	0.429447	10.000000	10.395069	10.239488	10.000000	10.503506	10.015568	2999
0.250000	0.250000	0.068353	0.601283	10.000000	11.064603	9.528901	10.000000	10.441981	9.763209	2999
0.250000	0.250000	0.149020	0.472220	10.000000	10.311665	10.159246	10.000000	10.702845	9.948685	2999
0.250000	0.250000	0.146267	0.549643	10.000000	10.596544	9.749006	10.000000	10.302180	9.841007	2999
0.250000	0.250000	0.171630	0.514357	10.000000	10.366247	9.851339	10.000000	10.397900	9.909124	2999
0.250000	0.250000	0.056977	0.599267	10.000000	10.488725	9.763046	10.000000	12.918334	9.479534	2999
0.250000	0.250000	0.112907	0.150483	10.000000	10.543877	11.050912	10.000000	10.865417	10.415590	2999
0.250000	0.250000	0.079817	0.325183	10.000000	10.542066	10.482834	10.000000	11.566801	9.198824	2999
0.250000	0.250000	0.194243	0.386993	10.000000	10.577409	10.113816	10.000000	10.301701	10.238209	2999
0.250000	0.250000	0.061307	0.189297	10.000000	10.669703	10.630483	10.000000	11.840783	8.818967	2999
0.250000	0.250000	0.102300	0.190543	10.000000	10.575610	10.989611	10.000000	10.832242	10.321689	2999
0.250000	0.250000	0.052003	0.578260	10.000000	10.566291	9.692318	10.000000	10.957341	9.414907	2999
0.250000	0.250000	0.131947	0.354810	10.000000	10.440725	10.535433	10.000000	10.723026	10.005947	2999
0.250000	0.250000	0.073357	0.320273	10.000000	10.566606	10.265794	10.000000	12.321967	8.996286	2999
0.250000	0.250000	0.126237	0.293567	10.000000	10.444694	10.686931	10.000000	10.876364	10.105820	2999
0.250000	0.250000	0.101867	0.225947	10.000000	11.354205	9.136501	10.000000	10.510105	10.660148	2999
0.250000	0.250000	0.166293	0.403773	10.000000	10.297933	10.319632	10.000000	10.807497	9.936289	2999
0.250000	0.250000	0.138733	0.283597	10.000000	11.510569	9.880983	10.000000	10.391100	10.682070	2999
0.250000	0.250000	0.058697	0.421370	10.000000	14.022606	9.091561	10.000000	10.593139	10.018265	2999
0.250000	0.250000	0.183177	0.316373	10.000000	10.291619	10.490895	10.000000	11.075286	9.785083	2999
0.250000	0.250000	0.194153	0.369303	10.000000	10.468768	10.169462	10.000000	10.378515	10.258464	2999
0.250000	0.250000	0.149657	0.320037	10.000000	10.591335	10.313179	10.000000	10.466426	10.478717	2999
0.250000	0.250000	0.093057	0.147133	10.000000	10.739835	10.687753	10.000000	10.672554	11.027462	2999
0.250000	0.250000	0.100680	0.409047	10.000000	11.748990	9.376642	10.000000	10.432215	10.300040	2999
0.250000	0.250000	0.072530	0.524440	10.000000	12.578795	9.344513	10.000000	10.465369	9.916462	2999
0.250000	0.250000	0.068627	0.308363	10.000000	10.589366	10.393815	10.000000	12.965709	9.036229	2999
0.250000	0.250000	0.113563	0.418453	10.000000	11.968099	9.326550	10.000000	10.387903	10.179321	2999
0.250000	0.250000	0.077050	0.259543	10.000000	10.581004	10.510874	10.000000	11.459128	9.001023	2999
0.250000	0.250000	0.046347	0.145933	10.000000	12.296709	8.663245	10.000000	10.769522	10.704688	2999
0.250000	0.250000	0.016123	0.209427	10.000000	11.754683	8.803765	10.000000	13.888915	9.177521	2999
0.250000	0.250000	0.177587	0.296123	10.000000	11.011682	9.899694	10.000000	10.312412	10.562838	2999
0.250000	0.250000	0.072340	0.102563	10.000000	10.647364	11.176517	10.000000	12.712351	9.097269	2999
0.250000	0.250000	0.140463	0.464320	10.000000	10.340351	10.221835	10.000000	10.724271	9.902355	2999
0.250000	0.250000	0.016693	0.202573	10.000000	12.262967	8.603000	10.000000	11.760217	9.663483	2999
0.250000	0.250000	0.145867	0.347230	10.000000	10.928572	9.936154	10.000000	10.362347	10.514177	2999
0.250000	0.250000	0.154057	0.455930	10.000000	10.404216	10.209388	10.000000	10.499725	9.948972	2999
0.250000	0.250000	0.186620	0.374873	10.000000	11.471317	9.746044	10.000000	10.244388	10.331716	2999
0.250000	0.250000	0.051750	0.460403	10.000000	11.549080	9.143680	10.000000	10.606480	9.940591	2999
0.250000	0.250000	0.171660	0.365477	10.000000	10.491084	10.339457	10.000000	10.431568	10.201589	2999
0.250000	0.250000	0.086920	0.224270	10.000000	11.461718	9.731737	10.000000	10.555722	10.948297	2999
0.250000	0.250000	0.171817	0.312607	10.000000	10.510062	10.410971	10.000000	10.461305	10.341742	2999
0.250000	0.250000	0.159660	0.307043	10.000000	10.431752	10.497648	10.000000	10.612792	10.299163	2999
0.250000	0.250000	0.081563	0.424393	10.000000	10.487636	10.200532	10.000000	13.938837	9.255700	2999
0.250000	0.250000	0.102517	0.251083	10.000000	10.501538	10.833724	10.000000	11.293617	9.718465	2999
0.250000	0.250000	0.041090	0.056157	10.000000	11.066804	10.668125	10.000000	10.881891	11.743376	2999
0.250000	0.250000	0.151813	0.461220	10.000000	10.264273	10.125195	10.000000	12.027950	9.596458	2999
0.250000	0.250000	0.129080	0.226777	10.000000	12.730020	9.646152	10.000000	10.435156	10.805843	2999
0.250000	0.250000	0.115087	0.559017	10.000000	10.552675	9.881751	10.000000	10.409124	9.974260	2999
0.250000	0.250000	0.153340	0.284763	10.000000	10.378981	10.647597	10.000000	10.957344	9.942555	2999
0.250000	0.250000	0.180967	0.463193	10.000000	10.307895	10.077619	10.000000	10.502625	9.923131	2999
0.250000	0.250000	0.138597	0.293900	10.000000	11.719572	9.863812	10.000000	10.386551	10.659947	2999
0.250000	0.250000	0.192737	0.354777	10.000000	10.415910	10.292758	10.000000	10.443926	10.200136	2999
0.250000	0.250000	0.140443	0.322240	10.000000	10.368736	10.516528	10.000000	12.004048	9.573128	2999
0.250000	0.250000	0.070827	0.335720	10.000000	10.569495	10.273419	10.000000	12.165779	9.032891	2999
0.250000	0.250000	0.021953	0.544417	10.000000	10.845707	9.658478	10.000000	12.403167	9.280090	2999
0.250000	0.250000	0.135233	0.412173	10.000000	10.335460	10.297775	10.000000	14.747287	9.558042	2999
0.250000	0.250000	0.130220	0.281913	10.000000	11.549944	9.700853	10.000000	10.410976	10.678916	2999
0.250000	0.250000	0.165267	0.382930	10.000000	11.045287	9.761664	10.000000	10.291155	10.360932	2999
0.250000	0.250000	0.185497	0.387700	10.000000	10.362957	10.251159	10.000000	10.506160	10.129008	2999
0.250000	0.250000	0.049940	0.352067	10.000000	10.665675	10.154036	10.000000	12.310216	8.963654	2999
0.250000	0.250000	0.014883	0.273257	10.000000	12.370612	8.888317	10.000000	12.033712	9.295114	2999
0.250000	0.250000	0.152953	0.444497	10.000000	10.396765	10.178908	10.000000	10.527976	10.100478	2999
0.250000	0.250000	0.143447	0.290363	10.000000	12.316257	9.549329	10.000000	10.375463	10.584198	2999
0.250000	0.250000	0.119947	0.269187	10.000000	10.440349	10.558164	10.000000	13.948895	9.257866	2999
0.250000	0.250000	0.172990	0.415477	10.000000	10.748981	9.916504	10.000000	10.285220	10.266864	2999
0.250000	0.250000	0.023430	0.006483	10.000000	11.153977	12.583085	10.000000	12.510193	9.415287	1129
0.250000	0.250000	0.125880	0.503987	10.000000	10.851247	9.551035	10.000000	10.331422	10.039254	2999
0.250000	0.250000	0.130863	0.204527	10.000000	10.451399	10.899836	10.000000	11.045188	10.021107	2999
0.250000	0.250000	0.042980	0.027077	10.000000	11.010284	11.172311	10.000000	10.909090	11.807422	2999
0.250000	0.250000	0.063693	0.578760	10.000000	10.469781	9.865913	10.000000	11.777990	9.457623	2999
0.250000	0.250000	0.144837	0.335690	10.000000	10.460955	10.532867	10.000000	10.609206	10.130102	2999
0.250000	0.250000	0.013570	0.553663	10.000000	13.770707	9.374799	10.000000	11.108721	9.487859	2999
0.250000	0.250000	0.014703	0.317663	10.000000	12.010252	9.258817	10.000000	12.437877	9.016827	2999
0.250000	0.250000	0.053693	0.623953	10.000000	10.857989	9.566097	10.000000	10.535721	9.689621	2999
0.250000	0.250000	0.119757	0.274960	10.000000	10.441774	10.594941	10.000000	11.517704	9.340762	2999
0.250000	0.250000	0.092240	0.385683	10.000000	10.470115	10.256714	10.000000	12.261836	9.220219	2999
0.250000	0.250000	0.153273	0.321113	10.000000	11.158296	9.812269	10.000000	10.345880	10.548520	2999
0.250000	0.250000	0.120317	0.468067	10.000000	11.283585	9.407655	10.000000	10.342619	10.056455	2999
0.250000	0.250000	0.140357	0.159663	10.000000	10.606079	10.555027	10.000000	10.592605	10.899870	2999
0.250000	0.250000	0.154030	0.219567	10.000000	10.425855	10.776764	10.000000	10.807057	10.269685	2999
0.250000	0.250000	0.070013	0.080043	10.000000	11.330812	8.929307	10.000000	10.672082	11.210471	2999
0.250000	0.250000	0.076007	0.068197	10.000000	10.661505	11.505189	10.000000	11.192751	10.460381	2999
0.250000	0.250000	0.120347	0.241923	10.000000	10.453779	10.803379	10.000000	12.099444	9.714495	2999
0.250000	0.250000	0.126010	0.353903	10.000000	10.389443	10.351773	10.000000	11.979860	9.328165	2999
0.250000	0.250000	0.154403	0.544490	10.000000	10.371309	9.768671	10.000000	10.415879	9.810090	2999
0.250000	0.250000	0.140623	0.526420	10.000000	10.342637	9.988962	10.000000	10.559832	9.894148	2999
0.250000	0.250000	0.096213	0.419270	10.000000	10.441353	10.141304	10.000000	11.611396	9.240419	2999
0.250000	0.250000	0.148323	0.278430	10.000000	10.682178	10.241383	10.000000	10.446540	10.637217	2999
0.250000	0.250000	0.063397	0.361470	10.000000	16.440867	9.059321	10.000000	10.588373	10.236855	2999
0.250000	0.250000	0.120040	0.279440	10.000000	11.263451	9.819522	10.000000	10.440471	10.732038	2999
0.250000	0.250000	0.114707	0.091973	10.000000	11.017291	10.480159	10.000000	10.542676	11.260872	2999
0.250000	0.250000	0.010780	0.492547	10.000000	12.038131	9.151383	10.000000	12.381352	9.657749	2999
0.250000	0.250000	0.067763	0.354040	10.000000	11.551001	9.068382	10.000000	10.575393	10.270454	2999
0.250000	0.250000	0.152490	0.354190	10.000000	10.329671	10.466099	10.000000	11.179453	9.776004	2999
0.250000	0.250000	0.100577	0.420200	10.000000	14.159159	9.218770	10.000000	10.427994	10.086006	2999
