mut_par_size	mut_par_patt	typ1_err	typ2_err	            rej_rate	acp_rate	avg_size	avg_size_thr	avg_par_size	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.250000	0.033897	0.428393	0.214943	0.325053	10.000000	11.099486	10.514580	10.000000	11.025980	10.984213	2999
0.250000	0.250000	0.030090	0.796673	0.247263	0.604460	10.000000	11.265272	10.324711	10.000000	11.162476	10.416174	2999
0.250000	0.250000	0.045297	0.507500	0.230330	0.387767	10.000000	11.047102	10.648007	10.000000	10.904304	10.584523	2999
0.250000	0.250000	0.027507	0.797953	0.245433	0.604267	10.000000	12.083842	9.860913	10.000000	11.051658	10.311472	2999
0.250000	0.250000	0.029530	0.797570	0.247917	0.603810	10.000000	11.521145	9.798130	10.000000	11.184833	10.251188	2999
0.250000	0.250000	0.031877	0.443937	0.215793	0.336447	10.000000	10.982966	11.005123	10.000000	11.505425	10.418029	2999
0.250000	0.250000	0.028117	0.207193	0.190197	0.157317	10.000000	11.454799	10.807530	10.000000	11.080785	11.471879	2999
0.250000	0.250000	0.027787	0.266650	0.195227	0.202533	10.000000	11.029109	11.355633	10.000000	13.101616	9.820120	2999
0.250000	0.250000	0.036077	0.709877	0.242530	0.541230	10.000000	11.603620	10.212022	10.000000	10.915823	10.511396	2999
0.250000	0.250000	0.032037	0.435297	0.215263	0.329683	10.000000	11.640054	9.672566	10.000000	10.976664	10.962377	2999
0.250000	0.250000	0.032847	0.182040	0.191980	0.138040	10.000000	10.945825	11.479758	10.000000	11.689222	10.476937	2999
0.250000	0.250000	0.020583	0.892657	0.251957	0.676600	10.000000	13.817711	10.026256	10.000000	11.711611	9.973542	2999
0.250000	0.250000	0.020420	0.585633	0.221273	0.443153	10.000000	13.713918	9.243979	10.000000	12.512721	9.871076	2999
0.250000	0.250000	0.022397	0.900323	0.253380	0.679957	10.000000	11.562914	10.043189	10.000000	13.264206	10.106195	2999
0.250000	0.250000	0.020667	0.832390	0.245867	0.630383	10.000000	12.146747	10.075317	10.000000	12.490730	9.724023	2999
0.250000	0.250000	0.035490	0.435210	0.216760	0.330430	10.000000	13.493871	9.414741	10.000000	10.925363	10.781069	2999
0.250000	0.250000	0.031030	0.503903	0.221067	0.383280	10.000000	10.966619	10.865202	10.000000	11.492135	9.779078	2999
0.250000	0.250000	0.040773	0.634877	0.239480	0.484140	10.000000	12.027269	9.897348	10.000000	10.876879	10.563846	2999
0.250000	0.250000	0.026573	0.676417	0.234090	0.513573	10.000000	13.626250	9.835763	10.000000	11.089341	10.667092	2999
0.250000	0.250000	0.029513	0.787343	0.246457	0.597440	10.000000	11.880534	9.762363	10.000000	11.026123	10.174241	2999
0.250000	0.250000	0.020257	0.376993	0.201510	0.284310	10.000000	12.789203	8.885949	10.000000	14.222282	9.927415	2999
0.250000	0.250000	0.022660	0.880283	0.251243	0.666947	10.000000	11.833393	10.048249	10.000000	11.243304	10.256541	2999
0.250000	0.250000	0.020363	0.301187	0.194550	0.227883	10.000000	14.404580	9.692431	10.000000	14.299628	8.797786	2999
0.250000	0.250000	0.022713	0.884320	0.251713	0.669273	10.000000	11.618713	9.987658	10.000000	11.400918	10.215555	2999
0.250000	0.250000	0.020517	0.778250	0.239997	0.587903	10.000000	13.486924	9.905532	10.000000	13.561713	9.625223	2999
0.250000	0.250000	0.026370	0.128597	0.182497	0.097567	10.000000	11.698212	8.618663	10.000000	11.107621	11.057293	2999
0.250000	0.250000	0.020770	0.824377	0.245060	0.621803	10.000000	12.912259	10.046771	10.000000	12.260326	9.688284	2999
0.250000	0.250000	0.041973	0.491113	0.227037	0.374327	10.000000	11.541661	10.333630	10.000000	10.866109	10.838166	2999
0.250000	0.250000	0.033413	0.505320	0.222837	0.383607	10.000000	12.864978	10.365223	10.000000	10.948198	10.898352	2999
0.250000	0.250000	0.026350	0.727853	0.238417	0.551817	10.000000	11.331816	10.390483	10.000000	15.334950	9.586854	2999
0.250000	0.250000	0.022017	0.827950	0.246163	0.626583	10.000000	11.301871	10.094800	10.000000	12.271859	9.751657	2999
0.250000	0.250000	0.022523	0.895720	0.252547	0.677913	10.000000	12.592655	9.993474	10.000000	11.853966	10.178449	2999
0.250000	0.250000	0.024523	0.402407	0.206470	0.305363	10.000000	11.163975	10.733930	10.000000	11.990816	9.095966	2999
0.250000	0.250000	0.031223	0.357590	0.207287	0.271400	10.000000	10.976105	11.054152	10.000000	12.374481	9.544943	2999
0.250000	0.250000	0.037480	0.431437	0.218817	0.327503	10.000000	11.592563	9.536598	10.000000	10.926749	10.858467	2999
0.250000	0.250000	0.035110	0.248083	0.200140	0.188773	10.000000	10.918630	11.302107	10.000000	12.922939	9.971704	2999
0.250000	0.250000	0.020277	0.366630	0.200130	0.276630	10.000000	12.285410	8.918196	10.000000	13.046653	9.695529	2999
0.250000	0.250000	0.021643	0.792270	0.241623	0.599273	10.000000	12.637871	9.700985	10.000000	11.629778	9.872093	2999
0.250000	0.250000	0.039907	0.769467	0.250783	0.585923	10.000000	10.979078	10.247738	10.000000	11.116597	10.210160	2999
0.250000	0.250000	0.032087	0.695007	0.239550	0.527127	10.000000	10.964442	10.515212	10.000000	12.896312	9.844874	2999
0.250000	0.250000	0.020437	0.762357	0.238277	0.576790	10.000000	13.674337	9.628025	10.000000	11.934513	9.833273	2999
0.250000	0.250000	0.029643	0.722480	0.239783	0.547677	10.000000	11.249019	10.346926	10.000000	11.055448	10.540679	2999
0.250000	0.250000	0.035433	0.206303	0.195670	0.156987	10.000000	10.915416	11.368367	10.000000	14.559672	9.841888	2999
0.250000	0.250000	0.026860	0.182580	0.187420	0.138330	10.000000	11.054191	11.591038	10.000000	13.287992	10.246433	2999
0.250000	0.250000	0.038143	0.538357	0.228433	0.410043	10.000000	13.125116	9.695982	10.000000	10.895635	10.696895	2999
0.250000	0.250000	0.021197	0.826890	0.245767	0.624610	10.000000	12.649083	10.063256	10.000000	12.252328	9.708193	2999
0.250000	0.250000	0.023450	0.860720	0.249203	0.651263	10.000000	11.914940	9.927585	10.000000	11.415268	10.022978	2999
0.250000	0.250000	0.022203	0.788363	0.241423	0.596260	10.000000	12.582701	9.629715	10.000000	11.500823	10.147823	2999
0.250000	0.250000	0.028490	0.628727	0.231213	0.476087	10.000000	11.048620	10.789591	10.000000	11.538893	10.284159	2999
0.250000	0.250000	0.020900	0.797990	0.242120	0.603117	10.000000	12.309437	10.010866	10.000000	12.475180	9.632011	2999
0.250000	0.250000	0.032223	0.700423	0.240527	0.531823	10.000000	12.122229	10.038981	10.000000	10.966600	10.571008	2999
0.250000	0.250000	0.035157	0.632440	0.234977	0.480137	10.000000	11.057535	10.416930	10.000000	11.039620	10.607679	2999
0.250000	0.250000	0.021937	0.122627	0.178077	0.092623	10.000000	11.325279	11.035564	10.000000	13.098204	8.485561	2999
0.250000	0.250000	0.023950	0.497020	0.215233	0.375323	10.000000	11.422431	10.416665	10.000000	12.565479	9.115032	2999
0.250000	0.250000	0.032117	0.742323	0.244433	0.564157	10.000000	11.026566	10.450327	10.000000	11.177572	10.255672	2999
0.250000	0.250000	0.023153	0.883293	0.252173	0.668373	10.000000	11.337849	10.066939	10.000000	12.857104	10.003941	2999
0.250000	0.250000	0.031317	0.786880	0.248043	0.597027	10.000000	11.010734	10.302576	10.000000	11.960823	9.898533	2999
0.250000	0.250000	0.026173	0.369357	0.204977	0.279850	10.000000	11.082854	11.252179	10.000000	12.065752	10.033833	2999
0.250000	0.250000	0.032080	0.349917	0.207857	0.265850	10.000000	12.896136	9.730165	10.000000	10.973400	11.130171	2999
0.250000	0.250000	0.026717	0.079533	0.177763	0.060403	10.000000	11.087443	11.923290	10.000000	11.491063	10.089312	2999
0.250000	0.250000	0.023673	0.661433	0.230883	0.500343	10.000000	11.169958	10.284193	10.000000	13.045542	9.397930	2999
0.250000	0.250000	0.025973	0.067003	0.175947	0.050440	10.000000	16.267308	10.677910	10.000000	11.068296	11.971386	2999
0.250000	0.250000	0.029237	0.333570	0.203717	0.253110	10.000000	11.128969	11.043487	10.000000	11.143925	10.964677	2999
0.250000	0.250000	0.035953	0.640147	0.237133	0.486153	10.000000	12.055930	10.355811	10.000000	10.917964	10.667519	2999
0.250000	0.250000	0.035723	0.569913	0.229647	0.432707	10.000000	13.280091	10.217780	10.000000	10.930747	10.781190	2999
0.250000	0.250000	0.040883	0.537157	0.230557	0.408683	10.000000	11.141391	10.647437	10.000000	10.925123	10.607060	2999
0.250000	0.250000	0.029527	0.622893	0.230673	0.472437	10.000000	12.517448	9.605474	10.000000	11.004269	10.580909	2999
0.250000	0.250000	0.022153	0.776953	0.240803	0.588820	10.000000	11.855420	10.261733	10.000000	11.532952	9.569715	2999
0.250000	0.250000	0.031160	0.288907	0.200773	0.219413	10.000000	10.985738	10.930124	10.000000	14.419583	9.096755	2999
0.250000	0.250000	0.032657	0.523687	0.224010	0.396637	10.000000	11.035253	10.953021	10.000000	12.108329	10.221101	2999
0.250000	0.250000	0.021940	0.739823	0.237493	0.560003	10.000000	11.721753	9.654324	10.000000	12.072031	9.717713	2999
0.250000	0.250000	0.022477	0.851537	0.248367	0.644200	10.000000	11.977205	10.026536	10.000000	12.242454	9.849159	2999
0.250000	0.250000	0.040757	0.494643	0.226433	0.376113	10.000000	11.124102	10.475462	10.000000	10.904809	10.768259	2999
0.250000	0.250000	0.020793	0.638313	0.227170	0.483090	10.000000	12.303659	10.067459	10.000000	11.811752	9.288748	2999
0.250000	0.250000	0.025093	0.816200	0.246750	0.617757	10.000000	11.112701	10.269326	10.000000	12.444566	9.842186	2999
0.250000	0.250000	0.027633	0.829540	0.249073	0.628007	10.000000	11.053071	10.278524	10.000000	11.964060	10.010343	2999
0.250000	0.250000	0.020847	0.883467	0.250607	0.668380	10.000000	12.358881	10.078931	10.000000	12.016052	9.907508	2999
0.250000	0.250000	0.026077	0.732833	0.239040	0.555960	10.000000	11.129872	10.044476	10.000000	12.795178	9.548973	2999
0.250000	0.250000	0.022573	0.773950	0.240247	0.584473	10.000000	12.283827	9.819124	10.000000	11.993590	9.679149	2999
0.250000	0.250000	0.021360	0.815080	0.244323	0.617437	10.000000	11.764251	9.779592	10.000000	12.001765	9.867113	2999
0.250000	0.250000	0.021490	0.677220	0.230337	0.512120	10.000000	13.883263	9.385066	10.000000	11.382952	10.323122	2999
0.250000	0.250000	0.039520	0.259017	0.204230	0.197057	10.000000	10.876404	11.208123	10.000000	11.343258	10.553931	2999
0.250000	0.250000	0.035373	0.690870	0.241390	0.525740	10.000000	14.501953	10.149184	10.000000	10.923064	10.564024	2999
0.250000	0.250000	0.030730	0.141867	0.186820	0.107610	10.000000	11.123845	11.238441	10.000000	11.074825	11.335151	2999
0.250000	0.250000	0.032640	0.302367	0.203113	0.229080	10.000000	10.992171	10.988507	10.000000	13.157279	9.203705	2999
0.250000	0.250000	0.034413	0.487863	0.221373	0.370363	10.000000	12.162739	9.815464	10.000000	10.929624	10.862732	2999
0.250000	0.250000	0.031593	0.587580	0.228500	0.445490	10.000000	11.102443	10.575479	10.000000	11.052753	10.673391	2999
0.250000	0.250000	0.022557	0.885137	0.251380	0.670243	10.000000	11.368631	10.113344	10.000000	12.986535	10.010092	2999
0.250000	0.250000	0.021367	0.649750	0.228190	0.491110	10.000000	11.929345	9.326498	10.000000	11.836958	9.995781	2999
0.250000	0.250000	0.040127	0.687600	0.244343	0.522940	10.000000	11.038351	10.380219	10.000000	11.064079	10.441124	2999
0.250000	0.250000	0.021053	0.533460	0.216687	0.404660	10.000000	12.462197	10.152383	10.000000	12.390721	9.109016	2999
0.250000	0.250000	0.024017	0.764007	0.241340	0.578083	10.000000	11.428854	10.057220	10.000000	11.454120	9.587615	2999
0.250000	0.250000	0.023820	0.688277	0.234083	0.519763	10.000000	11.164201	10.309815	10.000000	12.127731	9.462597	2999
0.250000	0.250000	0.047087	0.669830	0.247227	0.511107	10.000000	11.218951	10.313916	10.000000	10.846168	10.436757	2999
0.250000	0.250000	0.029810	0.523960	0.222743	0.398143	10.000000	10.994955	10.629026	10.000000	13.449677	9.393874	2999
0.250000	0.250000	0.023173	0.668747	0.231223	0.504787	10.000000	11.595300	10.015555	10.000000	12.444979	9.381085	2999
0.250000	0.250000	0.035707	0.472593	0.219997	0.359143	10.000000	12.077427	9.955019	10.000000	10.925744	10.911557	2999
0.250000	0.250000	0.029077	0.409987	0.210813	0.310687	10.000000	12.838588	9.290627	10.000000	11.019749	10.833180	2999
0.250000	0.250000	0.032273	0.522840	0.223607	0.395930	10.000000	10.952452	10.756769	10.000000	12.742444	9.627459	2999
0.250000	0.250000	0.031970	0.367880	0.208840	0.278787	10.000000	11.668432	10.377571	10.000000	10.968296	11.139728	2999
0.250000	0.250000	0.030440	0.844273	0.252870	0.640567	10.000000	13.234444	10.045609	10.000000	11.009256	10.148546	2999
0.250000	0.250000	0.029717	0.514177	0.221023	0.390653	10.000000	11.068844	10.774145	10.000000	11.181629	10.743675	2999
0.250000	0.250000	0.039717	0.545620	0.230390	0.416000	10.000000	10.879800	10.682725	10.000000	13.067219	9.732114	2999
0.250000	0.250000	0.024143	0.125310	0.180203	0.095257	10.000000	11.135903	11.712242	10.000000	12.614662	9.413686	2999
0.250000	0.250000	0.021633	0.042243	0.170827	0.031850	10.000000	11.322427	12.363141	10.000000	11.508106	9.979986	2999
0.250000	0.250000	0.030490	0.378627	0.208927	0.287340	10.000000	10.976392	11.112799	10.000000	12.193251	9.906974	2999
0.250000	0.250000	0.026283	0.352070	0.203477	0.267297	10.000000	12.930298	8.922850	10.000000	11.085203	10.505171	2999
0.250000	0.250000	0.020313	0.713483	0.233383	0.539107	10.000000	15.414426	10.126564	10.000000	12.490755	9.413836	2999
0.250000	0.250000	0.022283	0.065587	0.172697	0.049533	10.000000	11.293656	12.204104	10.000000	12.809161	9.975706	2999
0.250000	0.250000	0.028417	0.114117	0.181867	0.086450	10.000000	11.021508	11.652595	10.000000	11.867299	9.474585	2999
0.250000	0.250000	0.027830	0.770150	0.243613	0.583893	10.000000	11.440529	10.169813	10.000000	11.058534	10.505849	2999
0.250000	0.250000	0.028380	0.134847	0.184197	0.102050	10.000000	11.022436	11.610871	10.000000	14.187063	9.583215	2999
0.250000	0.250000	0.028697	0.500250	0.218787	0.379713	10.000000	12.173437	9.539785	10.000000	11.017835	10.822359	2999
0.250000	0.250000	0.031087	0.268000	0.198793	0.203497	10.000000	11.001344	11.245694	10.000000	11.345659	10.818056	2999
0.250000	0.250000	0.021963	0.759863	0.238520	0.574103	10.000000	13.333792	9.643351	10.000000	11.351764	9.818839	2999
0.250000	0.250000	0.037833	0.677090	0.240883	0.516323	10.000000	11.006107	10.312685	10.000000	11.004392	10.496171	2999
0.250000	0.250000	0.026433	0.280167	0.196663	0.212270	10.000000	11.065306	11.083995	10.000000	13.165962	9.151305	2999
0.250000	0.250000	0.029413	0.744773	0.242617	0.565627	10.000000	11.039766	10.437426	10.000000	11.870543	9.836270	2999
0.250000	0.250000	0.026293	0.257300	0.194767	0.194610	10.000000	15.869511	10.468566	10.000000	11.055233	11.445897	2999
0.250000	0.250000	0.020717	0.309823	0.195587	0.233220	10.000000	14.382753	9.757676	10.000000	12.188755	8.798056	2999
0.250000	0.250000	0.024587	0.865527	0.250877	0.654940	10.000000	11.358768	10.180269	10.000000	11.675795	9.968844	2999
0.250000	0.250000	0.027870	0.323413	0.202033	0.245150	10.000000	11.030254	11.288861	10.000000	13.115410	10.241286	2999
0.250000	0.250000	0.028850	0.461167	0.215053	0.349897	10.000000	13.510690	9.162833	10.000000	11.090209	10.542438	2999
0.250000	0.250000	0.034337	0.568887	0.229313	0.431697	10.000000	11.335387	9.676196	10.000000	10.965595	10.696663	2999
0.250000	0.250000	0.023727	0.811550	0.245797	0.613733	10.000000	12.315492	9.729226	10.000000	11.506324	10.034284	2999
0.250000	0.250000	0.033880	0.553770	0.227777	0.420973	10.000000	11.994557	9.704447	10.000000	10.969848	10.744325	2999
0.250000	0.250000	0.028030	0.716053	0.238473	0.543757	10.000000	11.621542	9.645215	10.000000	11.061235	10.390531	2999
0.250000	0.250000	0.028990	0.581607	0.228017	0.440640	10.000000	11.822049	9.364485	10.000000	11.036425	10.449878	2999
0.250000	0.250000	0.033960	0.285887	0.202320	0.216863	10.000000	11.376871	9.356116	10.000000	10.939861	11.079344	2999
0.250000	0.250000	0.034360	0.569017	0.229923	0.432150	10.000000	13.169170	10.209646	10.000000	10.937828	10.787375	2999
0.250000	0.250000	0.024603	0.079817	0.176567	0.060587	10.000000	11.142210	11.882393	10.000000	11.630171	11.232514	2999
0.250000	0.250000	0.029507	0.834563	0.251463	0.632407	10.000000	12.312707	10.013655	10.000000	11.046417	10.199149	2999
0.250000	0.250000	0.022293	0.034853	0.170810	0.026430	10.000000	11.262829	12.306997	10.000000	11.849377	11.156638	2999
0.250000	0.250000	0.030743	0.406330	0.211303	0.308000	10.000000	14.891709	10.054485	10.000000	10.985741	11.097390	2999
0.250000	0.250000	0.033130	0.553367	0.226833	0.419890	10.000000	11.302509	10.323469	10.000000	11.004711	10.828377	2999
0.250000	0.250000	0.039697	0.641357	0.238447	0.487013	10.000000	11.183217	10.350830	10.000000	10.975580	10.573735	2999
0.250000	0.250000	0.020500	0.741033	0.236543	0.560610	10.000000	11.948031	9.509114	10.000000	12.095295	9.986482	2999
0.250000	0.250000	0.041933	0.630660	0.240130	0.479270	10.000000	10.995311	10.425114	10.000000	11.018628	10.518772	2999
0.250000	0.250000	0.027713	0.191027	0.188713	0.144503	10.000000	11.472050	10.077624	10.000000	11.045425	11.550740	2999
0.250000	0.250000	0.028900	0.800893	0.247070	0.608800	10.000000	11.131974	10.348643	10.000000	11.451595	9.956239	2999
0.250000	0.250000	0.023827	0.853677	0.249150	0.645563	10.000000	11.405502	10.040660	10.000000	11.953436	9.875240	2999
0.250000	0.250000	0.030713	0.694240	0.238753	0.526483	10.000000	11.744623	10.015697	10.000000	11.022513	10.602696	2999
0.250000	0.250000	0.026163	0.724323	0.238977	0.548087	10.000000	11.072845	10.593532	10.000000	15.124099	9.932175	2999
0.250000	0.250000	0.028850	0.437950	0.213000	0.332587	10.000000	11.192118	10.155986	10.000000	11.076886	11.111139	2999
0.250000	0.250000	0.024163	0.822450	0.246533	0.622817	10.000000	12.210423	9.794142	10.000000	11.219724	10.241763	2999
0.250000	0.250000	0.028400	0.330400	0.202653	0.250443	10.000000	11.891131	9.034073	10.000000	11.055950	10.791374	2999
0.250000	0.250000	0.026020	0.835193	0.249123	0.632070	10.000000	11.087402	10.238746	10.000000	13.247710	9.931038	2999
0.250000	0.250000	0.031670	0.580750	0.228923	0.440763	10.000000	11.001988	10.817903	10.000000	12.581814	10.016324	2999
0.250000	0.250000	0.042463	0.622060	0.239377	0.472693	10.000000	11.818022	9.830257	10.000000	10.911888	10.573587	2999
0.250000	0.250000	0.022020	0.774380	0.240483	0.586473	10.000000	11.510569	10.122596	10.000000	11.517564	9.568323	2999
0.250000	0.250000	0.021337	0.796430	0.243070	0.602703	10.000000	11.629873	9.637105	10.000000	11.940606	10.007609	2999
0.250000	0.250000	0.032223	0.531680	0.224533	0.404037	10.000000	10.960741	10.848859	10.000000	12.096201	9.937943	2999
0.250000	0.250000	0.037190	0.473870	0.221487	0.361010	10.000000	10.902156	10.902643	10.000000	12.068224	10.178120	2999
0.250000	0.250000	0.036063	0.542303	0.227320	0.411357	10.000000	10.906257	10.759642	10.000000	12.181181	9.858750	2999
0.250000	0.250000	0.027233	0.098887	0.180270	0.074747	10.000000	12.083817	9.275920	10.000000	11.055664	11.682950	2999
0.250000	0.250000	0.031537	0.291607	0.200993	0.220620	10.000000	10.984894	11.279120	10.000000	13.353313	9.976595	2999
0.250000	0.250000	0.037577	0.533403	0.228137	0.407003	10.000000	10.971226	10.548159	10.000000	11.064742	10.713364	2999
0.250000	0.250000	0.029450	0.652407	0.234757	0.494527	10.000000	10.995052	10.576121	10.000000	12.448275	9.713015	2999
0.250000	0.250000	0.036243	0.767300	0.248907	0.583600	10.000000	10.971447	10.345243	10.000000	11.410407	9.977454	2999
0.250000	0.250000	0.032147	0.349243	0.207657	0.265560	10.000000	11.860470	9.608205	10.000000	10.979062	11.095118	2999
0.250000	0.250000	0.047010	0.379873	0.220103	0.288760	10.000000	10.815077	10.984239	10.000000	12.514299	10.253589	2999
0.250000	0.250000	0.042227	0.314697	0.211050	0.239183	10.000000	10.916016	11.077202	10.000000	11.147898	10.543416	2999
0.250000	0.250000	0.029927	0.636830	0.231853	0.483593	10.000000	11.026603	10.422102	10.000000	11.663058	9.483478	2999
0.250000	0.250000	0.038103	0.273153	0.204147	0.207263	10.000000	12.271664	9.592560	10.000000	10.889878	11.149155	2999
0.250000	0.250000	0.020713	0.721543	0.234887	0.545323	10.000000	13.408605	9.794265	10.000000	12.557866	9.549492	2999
0.250000	0.250000	0.022363	0.754060	0.238647	0.570287	10.000000	14.198733	9.907102	10.000000	11.778648	9.588201	2999
0.250000	0.250000	0.033377	0.535453	0.224837	0.407300	10.000000	10.964371	10.725881	10.000000	15.189653	9.603739	2999
0.250000	0.250000	0.040523	0.571730	0.234413	0.436667	10.000000	11.433515	10.269981	10.000000	10.900140	10.720187	2999
0.250000	0.250000	0.033613	0.535260	0.226037	0.405800	10.000000	10.984353	10.805320	10.000000	11.188482	10.458055	2999
0.250000	0.250000	0.023157	0.394860	0.204990	0.298337	10.000000	12.500430	9.047004	10.000000	11.298177	10.767369	2999
0.250000	0.250000	0.033807	0.620680	0.233893	0.472687	10.000000	10.945178	10.641691	10.000000	11.659447	9.825336	2999
0.250000	0.250000	0.032350	0.279727	0.200757	0.213313	10.000000	11.000507	11.291652	10.000000	11.219044	10.405988	2999
0.250000	0.250000	0.033307	0.485313	0.221457	0.368970	10.000000	12.340440	9.344141	10.000000	10.963059	10.628294	2999
0.250000	0.250000	0.024447	0.871033	0.251160	0.658727	10.000000	11.412626	10.144687	10.000000	11.933184	9.996085	2999
0.250000	0.250000	0.020843	0.753143	0.238037	0.568760	10.000000	12.778426	9.620948	10.000000	11.866445	9.803925	2999
0.250000	0.250000	0.044617	0.635633	0.242417	0.485333	10.000000	13.804614	9.994764	10.000000	10.860466	10.565395	2999
0.250000	0.250000	0.040607	0.718317	0.246280	0.547593	10.000000	12.231524	10.063771	10.000000	10.873542	10.435045	2999
0.250000	0.250000	0.027210	0.158650	0.185333	0.119947	10.000000	13.857116	9.150630	10.000000	11.040502	11.397777	2999
0.250000	0.250000	0.028217	0.758430	0.242930	0.575237	10.000000	11.053609	10.374995	10.000000	12.884585	9.776186	2999
0.250000	0.250000	0.027597	0.210217	0.191313	0.159123	10.000000	11.214019	11.235811	10.000000	11.096927	11.191068	2999
