mut_par_patt	typ1_err	typ2_err	rej_rate	acp_rate	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.105830	0.792977	0.437147	0.476610	10.000000	10.554748	9.768642	2999
0.250000	0.131890	0.747737	0.431187	0.464990	10.000000	10.491300	9.965410	2999
0.250000	0.117790	0.779060	0.435377	0.476437	10.000000	10.521888	9.874063	2999
0.250000	0.146130	0.760103	0.436783	0.483530	10.000000	10.462177	9.830441	2999
0.250000	0.111043	0.788640	0.436483	0.476307	10.000000	10.541303	9.821559	2999
0.250000	0.106440	0.773267	0.430490	0.464770	10.000000	10.547040	9.966402	2999
0.250000	0.114687	0.787050	0.438453	0.476677	10.000000	10.546943	9.786226	2999
0.250000	0.113450	0.783103	0.435853	0.476837	10.000000	10.530944	9.868834	2999
0.250000	0.123843	0.780787	0.436383	0.481437	10.000000	10.508598	9.773095	2999
0.250000	0.105977	0.791987	0.436480	0.476613	10.000000	10.551551	9.738385	2999
0.250000	0.089177	0.775310	0.429440	0.454330	10.000000	10.597508	9.585482	2999
0.250000	0.114083	0.777907	0.435900	0.472000	10.000000	10.533163	9.913552	2999
0.250000	0.100583	0.792463	0.435003	0.472107	10.000000	10.561356	9.875647	2999
0.250000	0.118950	0.783040	0.437040	0.478367	10.000000	10.521884	9.737514	2999
0.250000	0.121937	0.773737	0.434197	0.475097	10.000000	10.512235	9.883746	2999
0.250000	0.111690	0.785020	0.436620	0.476520	10.000000	10.538912	9.845086	2999
0.250000	0.130140	0.746530	0.430070	0.463730	10.000000	10.499952	9.980638	2999
0.250000	0.134507	0.766693	0.436507	0.477977	10.000000	10.487350	9.861418	2999
0.250000	0.111353	0.786493	0.436370	0.476323	10.000000	10.535846	9.728934	2999
0.250000	0.109367	0.787667	0.435803	0.475290	10.000000	10.541329	9.858822	2999
0.250000	0.097257	0.797610	0.437197	0.473497	10.000000	10.570119	9.848040	2999
0.250000	0.099027	0.796953	0.435927	0.474347	10.000000	10.582053	9.753980	2999
0.250000	0.127323	0.775063	0.436240	0.479910	10.000000	10.500247	9.846041	2999
0.250000	0.133073	0.761767	0.434613	0.475287	10.000000	10.490010	9.898842	2999
0.250000	0.114727	0.763137	0.430493	0.464093	10.000000	10.529007	9.970624	2999
0.250000	0.110987	0.788253	0.436360	0.476497	10.000000	10.549322	9.720827	2999
