mut_par_size	mut_par_patt	typ1_err	typ2_err	rej_rate	acp_rate	avg_size	avg_size_thr	avg_par_size	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.250000	0.013533	0.038410	0.173313	0.019627	10.000000	12.048793	9.999579	10.000000	10.933661	12.000083	2999
0.250000	0.250000	0.012253	0.044940	0.174500	0.022883	10.000000	11.309357	10.000453	10.000000	10.977518	12.000018	2999
0.250000	0.250000	0.008430	0.050993	0.173197	0.025943	10.000000	12.202092	10.000394	10.000000	11.012811	11.999473	2999
0.250000	0.250000	0.009963	0.047077	0.173780	0.023657	10.000000	12.149580	9.999649	10.000000	10.989802	11.999769	2999
0.250000	0.250000	0.018887	0.031160	0.174777	0.016320	10.000000	12.510554	9.999416	10.000000	10.880670	11.999742	2999
0.250000	0.250000	0.015983	0.035747	0.174137	0.018213	10.000000	12.128170	9.999688	10.000000	10.909815	11.999912	2999
0.250000	0.250000	0.010517	0.045527	0.173733	0.023060	10.000000	14.406181	10.000224	10.000000	10.975191	11.999726	2999
0.250000	0.250000	0.015450	0.037877	0.173783	0.019503	10.000000	12.009530	10.000103	10.000000	10.923639	12.000333	2999
0.250000	0.250000	0.007963	0.051983	0.173783	0.026050	10.000000	13.523745	10.000373	10.000000	11.020132	11.999824	2999
0.250000	0.250000	0.008073	0.055530	0.175753	0.028190	10.000000	11.512427	10.000529	10.000000	11.039174	12.000180	2999
0.250000	0.250000	0.013737	0.039857	0.174450	0.020883	10.000000	11.884674	10.000074	10.000000	10.937936	12.000123	2999
0.250000	0.250000	0.018113	0.032713	0.174887	0.017187	10.000000	12.146096	9.999668	10.000000	10.886840	11.999734	2999
0.250000	0.250000	0.011023	0.044583	0.173583	0.023080	10.000000	13.519156	10.000072	10.000000	10.972898	11.999868	2999
0.250000	0.250000	0.015747	0.035070	0.173367	0.017867	10.000000	12.799898	9.999801	10.000000	10.906431	11.999624	2999
0.250000	0.250000	0.011680	0.042697	0.173413	0.021637	10.000000	12.750221	9.999488	10.000000	10.960673	12.000417	2999
0.250000	0.250000	0.011210	0.042273	0.173103	0.021520	10.000000	13.224959	10.000059	10.000000	10.961533	11.999925	2999
0.250000	0.250000	0.013300	0.038027	0.172197	0.019230	10.000000	12.952536	10.000080	10.000000	10.935333	11.999781	2999
0.250000	0.250000	0.013317	0.040397	0.174750	0.020850	10.000000	12.923380	10.000148	10.000000	10.940321	11.999118	2999
0.250000	0.250000	0.018797	0.035783	0.176087	0.018250	10.000000	12.786844	10.000346	10.000000	10.899969	11.999636	2999
0.250000	0.250000	0.007417	0.058010	0.175927	0.029193	10.000000	11.640637	10.000147	10.000000	11.052571	12.000651	2999
0.250000	0.250000	0.007747	0.053750	0.174900	0.027117	10.000000	12.155346	9.999966	10.000000	11.031896	11.999501	2999
0.250000	0.250000	0.008213	0.052803	0.174310	0.026383	10.000000	12.906789	9.999722	10.000000	11.023197	12.000471	2999
0.250000	0.250000	0.016437	0.033703	0.173383	0.017573	10.000000	14.714134	10.000412	10.000000	10.896793	11.999282	2999
0.250000	0.250000	0.009640	0.046270	0.173163	0.023563	10.000000	13.511991	9.999443	10.000000	10.990010	12.000405	2999
0.250000	0.250000	0.012463	0.040270	0.173523	0.020417	10.000000	14.012854	10.000367	10.000000	10.946962	11.999121	2999
0.250000	0.250000	0.009500	0.048053	0.173377	0.024217	10.000000	12.980593	10.000701	10.000000	10.995362	11.999827	2999
0.250000	0.250000	0.011423	0.043980	0.173520	0.022260	10.000000	11.368405	10.000508	10.000000	10.974603	11.999828	2999
0.250000	0.250000	0.009720	0.047053	0.173417	0.023803	10.000000	13.413430	10.000699	10.000000	10.989039	11.999833	2999
0.250000	0.250000	0.010950	0.047260	0.173447	0.024017	10.000000	11.338216	10.000601	10.000000	10.996101	11.999961	2999
0.250000	0.250000	0.013973	0.038363	0.173617	0.019767	10.000000	12.511786	9.998763	10.000000	10.930727	12.000157	2999
0.250000	0.250000	0.012133	0.042847	0.173760	0.022140	10.000000	12.445483	10.000026	10.000000	10.964143	12.000293	2999
0.250000	0.250000	0.010007	0.051407	0.175490	0.026260	10.000000	11.565482	9.999936	10.000000	11.018229	11.999856	2999
0.250000	0.250000	0.012607	0.042110	0.173687	0.021133	10.000000	14.005309	9.999430	10.000000	10.953537	12.000308	2999
0.250000	0.250000	0.013047	0.041007	0.173473	0.021130	10.000000	12.113188	9.998796	10.000000	10.946761	11.999624	2999
0.250000	0.250000	0.023083	0.027980	0.176283	0.014480	10.000000	11.751763	10.000690	10.000000	10.847665	12.000739	2999
0.250000	0.250000	0.014013	0.038873	0.173753	0.019800	10.000000	13.063760	10.000753	10.000000	10.932835	12.000607	2999
0.250000	0.250000	0.009147	0.050510	0.174740	0.025847	10.000000	11.676001	10.000579	10.000000	11.018841	11.999360	2999
0.250000	0.250000	0.008933	0.048803	0.172967	0.024597	10.000000	12.534753	9.999545	10.000000	11.001987	12.000284	2999
0.250000	0.250000	0.017593	0.034223	0.175023	0.017480	10.000000	15.217113	10.001147	10.000000	10.895915	12.000313	2999
0.250000	0.250000	0.006640	0.058207	0.175330	0.029650	10.000000	12.294852	10.000041	10.000000	11.056958	12.000065	2999
0.250000	0.250000	0.012780	0.045037	0.175247	0.022920	10.000000	11.360430	9.999929	10.000000	10.981568	12.000198	2999
0.250000	0.250000	0.007673	0.053573	0.174553	0.026937	10.000000	12.922568	9.999188	10.000000	11.029397	12.000148	2999
0.250000	0.250000	0.012437	0.040500	0.173057	0.020783	10.000000	12.587204	10.000566	10.000000	10.950145	11.999811	2999
0.250000	0.250000	0.012137	0.042833	0.173440	0.021967	10.000000	11.462423	9.999767	10.000000	10.964971	12.000130	2999
0.250000	0.250000	0.012920	0.040253	0.173637	0.020563	10.000000	11.804936	10.000467	10.000000	10.943399	12.000801	2999
0.250000	0.250000	0.014403	0.038523	0.173900	0.019610	10.000000	12.464503	10.000114	10.000000	10.932536	12.000466	2999
0.250000	0.250000	0.012737	0.039967	0.173030	0.020473	10.000000	11.826326	9.999364	10.000000	10.942971	12.000088	2999
0.250000	0.250000	0.009097	0.049757	0.173587	0.025293	10.000000	11.948657	10.000369	10.000000	11.005542	12.000366	2999
0.250000	0.250000	0.012660	0.041043	0.174253	0.020983	10.000000	11.713626	10.000362	10.000000	10.959304	12.000572	2999
0.250000	0.250000	0.011940	0.041093	0.173123	0.021173	10.000000	12.434087	9.999454	10.000000	10.956073	12.000235	2999
0.250000	0.250000	0.010583	0.044637	0.173630	0.022760	10.000000	12.889238	10.000431	10.000000	10.977488	11.999810	2999
0.250000	0.250000	0.023130	0.028283	0.176643	0.014803	10.000000	11.873380	10.000024	10.000000	10.842650	12.000790	2999
0.250000	0.250000	0.010963	0.044937	0.173877	0.022727	10.000000	14.062211	9.999921	10.000000	10.977134	12.000909	2999
0.250000	0.250000	0.009583	0.047793	0.173667	0.024367	10.000000	13.034911	10.000401	10.000000	10.996107	12.000430	2999
0.250000	0.250000	0.013050	0.038443	0.173047	0.019557	10.000000	13.337699	10.000568	10.000000	10.938551	11.999594	2999
0.250000	0.250000	0.009643	0.049027	0.174333	0.025150	10.000000	12.984239	9.999609	10.000000	11.003242	12.000697	2999
0.250000	0.250000	0.021097	0.029283	0.175727	0.015333	10.000000	11.527524	9.999899	10.000000	10.859751	11.999611	2999
0.250000	0.250000	0.014923	0.035837	0.173683	0.018277	10.000000	12.516311	10.000350	10.000000	10.916947	11.999233	2999
0.250000	0.250000	0.015200	0.036803	0.174403	0.018697	10.000000	13.451154	9.999649	10.000000	10.917118	11.999262	2999
0.250000	0.250000	0.011267	0.044393	0.173910	0.022577	10.000000	12.142828	9.999771	10.000000	10.970532	12.000159	2999
0.250000	0.250000	0.012637	0.039977	0.173207	0.020620	10.000000	12.049319	10.000401	10.000000	10.948192	12.000350	2999
0.250000	0.250000	0.007190	0.055140	0.174697	0.027647	10.000000	12.390615	9.999788	10.000000	11.036751	11.999448	2999
0.250000	0.250000	0.010770	0.047637	0.174767	0.023940	10.000000	12.817164	10.000263	10.000000	10.983207	11.999522	2999
0.250000	0.250000	0.013960	0.038280	0.173553	0.019487	10.000000	13.468407	9.999646	10.000000	10.927003	11.999738	2999
0.250000	0.250000	0.010433	0.043577	0.172650	0.021840	10.000000	13.196048	9.999829	10.000000	10.975719	11.999653	2999
0.250000	0.250000	0.012117	0.046923	0.175573	0.024157	10.000000	12.136897	9.999793	10.000000	10.977946	11.999099	2999
0.250000	0.250000	0.004713	0.070877	0.178300	0.035557	10.000000	13.327528	9.999948	10.000000	11.111833	11.999586	2999
0.250000	0.250000	0.012130	0.042330	0.173257	0.021530	10.000000	12.015018	9.999945	10.000000	10.959849	12.001100	2999
0.250000	0.250000	0.011927	0.042720	0.174133	0.022020	10.000000	12.198724	10.000738	10.000000	10.958294	12.000519	2999
0.250000	0.250000	0.014267	0.038330	0.173343	0.019857	10.000000	13.956964	10.000311	10.000000	10.929454	12.000104	2999
0.250000	0.250000	0.040727	0.092520	0.209963	0.050133	10.000000	11.087691	10.499881	10.000000	10.765563	11.501021	2999
0.250000	0.250000	0.029600	0.110280	0.208203	0.057703	10.000000	11.092001	10.499963	10.000000	10.830804	11.499712	2999
0.250000	0.250000	0.024620	0.124417	0.209730	0.064773	10.000000	11.176831	10.499799	10.000000	10.854731	11.500332	2999
0.250000	0.250000	0.029037	0.111790	0.209027	0.059270	10.000000	11.107584	10.500147	10.000000	10.831443	11.500634	2999
0.250000	0.250000	0.038033	0.097490	0.210040	0.051987	10.000000	11.364827	10.499985	10.000000	10.746461	11.499492	2999
0.250000	0.250000	0.043790	0.087860	0.210700	0.047817	10.000000	11.235389	10.499206	10.000000	10.726285	11.499395	2999
0.250000	0.250000	0.030870	0.113703	0.209643	0.060737	10.000000	11.999555	10.499495	10.000000	10.798377	11.500237	2999
0.250000	0.250000	0.031053	0.107067	0.207643	0.057280	10.000000	11.365876	10.499994	10.000000	10.793244	11.499951	2999
0.250000	0.250000	0.038170	0.100510	0.210430	0.053840	10.000000	11.539409	10.499253	10.000000	10.767024	11.500045	2999
0.250000	0.250000	0.037720	0.099737	0.210123	0.053500	10.000000	11.580535	10.500471	10.000000	10.754667	11.499790	2999
0.250000	0.250000	0.036523	0.108323	0.212350	0.058183	10.000000	12.946166	10.499662	10.000000	10.754185	11.499282	2999
0.250000	0.250000	0.022737	0.131033	0.210817	0.068083	10.000000	11.514064	10.499666	10.000000	10.869002	11.500393	2999
0.250000	0.250000	0.030587	0.110693	0.209060	0.058330	10.000000	11.263966	10.499547	10.000000	10.812019	11.499869	2999
0.250000	0.250000	0.025223	0.126927	0.210617	0.066530	10.000000	11.710223	10.499290	10.000000	10.851476	11.500042	2999
0.250000	0.250000	0.037743	0.098990	0.210467	0.053073	10.000000	11.225840	10.499303	10.000000	10.787115	11.500789	2999
0.250000	0.250000	0.032873	0.106967	0.209300	0.057120	10.000000	11.341202	10.500275	10.000000	10.805938	11.500549	2999
0.250000	0.250000	0.027387	0.116850	0.208777	0.061413	10.000000	11.298018	10.499725	10.000000	10.825590	11.500844	2999
0.250000	0.250000	0.034030	0.107940	0.210113	0.057580	10.000000	11.794495	10.499885	10.000000	10.774166	11.500049	2999
0.250000	0.250000	0.029933	0.112030	0.209513	0.058453	10.000000	11.466817	10.498717	10.000000	10.800577	11.499153	2999
0.250000	0.250000	0.031750	0.107367	0.208670	0.056637	10.000000	11.206567	10.499626	10.000000	10.800597	11.500334	2999
0.250000	0.250000	0.040843	0.091580	0.209907	0.049237	10.000000	11.251559	10.500216	10.000000	10.738540	11.500162	2999
0.250000	0.250000	0.029347	0.118377	0.210400	0.062370	10.000000	12.660215	10.501021	10.000000	10.795881	11.500065	2999
0.250000	0.250000	0.030903	0.109000	0.208433	0.057253	10.000000	11.255542	10.499750	10.000000	10.802610	11.500147	2999
0.250000	0.250000	0.020443	0.139473	0.211873	0.072600	10.000000	11.187773	10.499952	10.000000	10.908347	11.501225	2999
0.250000	0.250000	0.035553	0.105560	0.210657	0.056757	10.000000	11.583280	10.500187	10.000000	10.781475	11.500092	2999
0.250000	0.250000	0.030053	0.113213	0.209983	0.059837	10.000000	11.356810	10.499938	10.000000	10.802781	11.500229	2999
0.250000	0.250000	0.032253	0.106237	0.209330	0.056490	10.000000	11.055636	10.499871	10.000000	10.821937	11.499391	2999
0.250000	0.250000	0.025553	0.128383	0.211157	0.067047	10.000000	12.805258	10.499771	10.000000	10.819865	11.500450	2999
0.250000	0.250000	0.042767	0.088707	0.210200	0.047983	10.000000	11.116102	10.500279	10.000000	10.747968	11.499260	2999
0.250000	0.250000	0.021633	0.131513	0.209857	0.068687	10.000000	11.266302	10.499380	10.000000	10.875032	11.500256	2999
0.250000	0.250000	0.027290	0.117537	0.209727	0.061523	10.000000	11.378270	10.500116	10.000000	10.818212	11.499542	2999
0.250000	0.250000	0.032860	0.109130	0.209500	0.057803	10.000000	11.300962	10.499811	10.000000	10.805108	11.499712	2999
0.250000	0.250000	0.022850	0.130897	0.210253	0.068387	10.000000	11.476563	10.499590	10.000000	10.849079	11.499569	2999
0.250000	0.250000	0.026277	0.119660	0.209557	0.062477	10.000000	11.176436	10.500837	10.000000	10.852457	11.500794	2999
0.250000	0.250000	0.025683	0.123690	0.209933	0.064963	10.000000	11.358209	10.499099	10.000000	10.831213	11.500080	2999
0.250000	0.250000	0.020610	0.133450	0.209180	0.069877	10.000000	11.276959	10.500077	10.000000	10.870427	11.499884	2999
0.250000	0.250000	0.031810	0.105973	0.208287	0.056503	10.000000	11.088096	10.500616	10.000000	10.817246	11.499866	2999
0.250000	0.250000	0.025557	0.121533	0.209003	0.063373	10.000000	11.435509	10.499985	10.000000	10.828006	11.499689	2999
0.250000	0.250000	0.032853	0.107780	0.209360	0.057273	10.000000	11.427060	10.500450	10.000000	10.784082	11.499782	2999
0.250000	0.250000	0.030427	0.109263	0.208840	0.057873	10.000000	11.229545	10.500013	10.000000	10.817900	11.500443	2999
0.250000	0.250000	0.031740	0.111230	0.210050	0.059377	10.000000	11.494167	10.500077	10.000000	10.788716	11.500172	2999
0.250000	0.250000	0.024440	0.124340	0.209007	0.064903	10.000000	11.122016	10.499931	10.000000	10.878074	11.499978	2999
0.250000	0.250000	0.027223	0.120793	0.209243	0.063707	10.000000	11.353599	10.500535	10.000000	10.830785	11.500203	2999
0.250000	0.250000	0.036923	0.097443	0.209140	0.051787	10.000000	11.026145	10.499877	10.000000	10.798449	11.499711	2999
0.250000	0.250000	0.025470	0.122487	0.209300	0.064297	10.000000	11.926667	10.499893	10.000000	10.823912	11.499800	2999
0.250000	0.250000	0.030977	0.107910	0.208527	0.057597	10.000000	11.260038	10.499937	10.000000	10.796370	11.499665	2999
0.250000	0.250000	0.027707	0.114390	0.208423	0.060080	10.000000	11.154492	10.500400	10.000000	10.841341	11.500523	2999
0.250000	0.250000	0.028217	0.112387	0.207763	0.059573	10.000000	11.152989	10.499737	10.000000	10.829367	11.499811	2999
0.250000	0.250000	0.036703	0.098770	0.209210	0.052687	10.000000	11.240726	10.500815	10.000000	10.782158	11.499293	2999
0.250000	0.250000	0.031053	0.107377	0.207737	0.056887	10.000000	11.174476	10.499989	10.000000	10.807577	11.499746	2999
0.250000	0.250000	0.040897	0.099503	0.212320	0.053463	10.000000	11.771367	10.499879	10.000000	10.731475	11.499551	2999
0.250000	0.250000	0.029397	0.110983	0.207917	0.058733	10.000000	11.211768	10.500847	10.000000	10.810280	11.499447	2999
0.250000	0.250000	0.035293	0.106387	0.210470	0.056443	10.000000	11.272542	10.499835	10.000000	10.793907	11.499992	2999
0.250000	0.250000	0.023843	0.126147	0.210617	0.066083	10.000000	11.287409	10.499578	10.000000	10.869839	11.500354	2999
0.250000	0.250000	0.028697	0.112733	0.208777	0.059447	10.000000	11.302054	10.499882	10.000000	10.822817	11.499603	2999
0.250000	0.250000	0.022287	0.130517	0.210597	0.067947	10.000000	11.288329	10.500139	10.000000	10.873835	11.499719	2999
0.250000	0.250000	0.034417	0.104787	0.210623	0.055420	10.000000	11.562321	10.499418	10.000000	10.785282	11.499518	2999
0.250000	0.250000	0.021570	0.133513	0.209803	0.069253	10.000000	12.306720	10.499469	10.000000	10.860173	11.499960	2999
0.250000	0.250000	0.027143	0.129617	0.212620	0.067977	10.000000	11.408572	10.500589	10.000000	10.871941	11.500115	2999
0.250000	0.250000	0.027057	0.120180	0.209790	0.062947	10.000000	11.369823	10.499290	10.000000	10.830775	11.499617	2999
0.250000	0.250000	0.030657	0.114393	0.210050	0.060523	10.000000	12.248323	10.499880	10.000000	10.794163	11.500869	2999
0.250000	0.250000	0.023137	0.131393	0.210420	0.068180	10.000000	11.639711	10.501015	10.000000	10.851258	11.500940	2999
0.250000	0.250000	0.035633	0.107773	0.211070	0.057420	10.000000	14.909095	10.500240	10.000000	10.758633	11.500642	2999
0.250000	0.250000	0.042790	0.091900	0.211503	0.049633	10.000000	11.455318	10.500128	10.000000	10.728053	11.498969	2999
0.250000	0.250000	0.026677	0.118253	0.208713	0.062460	10.000000	11.083172	10.499990	10.000000	10.858357	11.499738	2999
0.250000	0.250000	0.037777	0.099953	0.209940	0.053260	10.000000	11.016352	10.499972	10.000000	10.804527	11.500414	2999
0.250000	0.250000	0.019067	0.144937	0.212727	0.074957	10.000000	11.320270	10.500301	10.000000	10.902260	11.499546	2999
0.250000	0.250000	0.018810	0.140633	0.210970	0.073210	10.000000	11.178170	10.499586	10.000000	10.908611	11.500343	2999
0.250000	0.250000	0.032877	0.108240	0.209760	0.057657	10.000000	11.623779	10.499542	10.000000	10.778355	11.500478	2999
0.250000	0.250000	0.032583	0.106480	0.208590	0.056573	10.000000	11.233868	10.500356	10.000000	10.803032	11.499711	2999
0.250000	0.250000	0.031890	0.111660	0.210610	0.059057	10.000000	11.056039	10.500233	10.000000	10.841303	11.499928	2999
0.250000	0.250000	0.028907	0.122557	0.212027	0.064120	10.000000	13.265334	10.500150	10.000000	10.795392	11.499223	2999
0.250000	0.250000	0.033043	0.103263	0.208753	0.055107	10.000000	11.267735	10.501002	10.000000	10.783128	11.500659	2999
0.250000	0.250000	0.033190	0.105143	0.208607	0.055787	10.000000	11.219289	10.499961	10.000000	10.801716	11.500280	2999
0.250000	0.250000	0.036153	0.097560	0.208147	0.051950	10.000000	11.212620	10.499467	10.000000	10.768159	11.499341	2999
0.250000	0.250000	0.031873	0.111747	0.210083	0.059137	10.000000	11.407606	10.500076	10.000000	10.813153	11.499501	2999
0.250000	0.250000	0.026830	0.118873	0.209603	0.063103	10.000000	11.164879	10.500043	10.000000	10.855408	11.501204	2999
0.250000	0.250000	0.025823	0.121293	0.209620	0.063810	10.000000	11.242125	10.499709	10.000000	10.849859	11.500396	2999
0.250000	0.250000	0.025090	0.123060	0.209780	0.064090	10.000000	11.392854	10.500174	10.000000	10.831309	11.500029	2999
0.250000	0.250000	0.024203	0.122473	0.208583	0.064577	10.000000	11.325911	10.500710	10.000000	10.848103	11.500585	2999
0.250000	0.250000	0.037323	0.099980	0.210250	0.053730	10.000000	11.977543	10.499680	10.000000	10.752842	11.500149	2999
0.250000	0.250000	0.032167	0.104790	0.208200	0.056130	10.000000	11.132216	10.499795	10.000000	10.805423	11.500100	2999
0.250000	0.250000	0.024713	0.121653	0.208727	0.064003	10.000000	11.243620	10.499515	10.000000	10.853036	11.500108	2999
0.250000	0.250000	0.028010	0.116670	0.209463	0.061200	10.000000	11.395723	10.500286	10.000000	10.814611	11.499877	2999
0.250000	0.250000	0.016237	0.152413	0.213320	0.078530	10.000000	11.400872	10.499736	10.000000	10.918541	11.499677	2999
0.250000	0.250000	0.023650	0.125797	0.209343	0.065323	10.000000	11.416494	10.500745	10.000000	10.841567	11.499473	2999
0.250000	0.250000	0.032697	0.109487	0.210423	0.058200	10.000000	11.139320	10.500178	10.000000	10.826324	11.500178	2999
0.250000	0.250000	0.030797	0.112187	0.209640	0.059317	10.000000	11.406784	10.500068	10.000000	10.805133	11.499974	2999
0.250000	0.250000	0.024003	0.124800	0.208803	0.064940	10.000000	11.700315	10.499863	10.000000	10.843424	11.499866	2999
0.250000	0.250000	0.043057	0.098873	0.213673	0.053937	10.000000	14.585125	10.499694	10.000000	10.721553	11.499892	2999
0.250000	0.250000	0.034300	0.106410	0.209840	0.057057	10.000000	11.475514	10.501146	10.000000	10.776739	11.500043	2999
0.250000	0.250000	0.025660	0.121357	0.208963	0.063500	10.000000	11.269812	10.500100	10.000000	10.834698	11.499649	2999
0.250000	0.250000	0.019257	0.139920	0.211370	0.072477	10.000000	11.497352	10.499728	10.000000	10.877014	11.500355	2999
0.250000	0.250000	0.027333	0.114293	0.207520	0.060343	10.000000	11.151465	10.500607	10.000000	10.834267	11.499097	2999
0.250000	0.250000	0.036073	0.099523	0.209940	0.053447	10.000000	11.240252	10.500204	10.000000	10.783109	11.500961	2999
0.250000	0.250000	0.027103	0.118503	0.209253	0.061943	10.000000	11.378631	10.500153	10.000000	10.819241	11.499844	2999
0.250000	0.250000	0.035253	0.102820	0.209953	0.054787	10.000000	11.375176	10.499341	10.000000	10.766929	11.499244	2999
0.250000	0.250000	0.019433	0.138123	0.210507	0.072173	10.000000	11.181448	10.499723	10.000000	10.900994	11.499898	2999
0.250000	0.250000	0.040383	0.099863	0.212870	0.053080	10.000000	11.309514	10.500288	10.000000	10.776455	11.499752	2999
0.250000	0.250000	0.025270	0.121353	0.208790	0.063897	10.000000	11.470816	10.500142	10.000000	10.837131	11.499964	2999
0.250000	0.250000	0.044730	0.157960	0.232540	0.086237	10.000000	10.866501	11.000491	10.000000	10.828461	11.000192	2999
0.250000	0.250000	0.039450	0.172387	0.233263	0.092337	10.000000	10.828300	10.998941	10.000000	10.919380	11.000057	2999
0.250000	0.250000	0.045283	0.158013	0.233410	0.086120	10.000000	10.902689	10.999725	10.000000	10.792816	10.999513	2999
0.250000	0.250000	0.054827	0.155010	0.238850	0.086160	10.000000	10.979768	11.000012	10.000000	10.717019	11.000067	2999
0.250000	0.250000	0.044213	0.159260	0.233450	0.086187	10.000000	10.869098	11.000639	10.000000	10.827153	10.999998	2999
0.250000	0.250000	0.046817	0.153480	0.232927	0.083457	10.000000	10.840033	11.000192	10.000000	10.830203	10.999147	2999
0.250000	0.250000	0.042353	0.165637	0.234263	0.089883	10.000000	10.806402	11.000257	10.000000	10.913441	11.000533	2999
0.250000	0.250000	0.057740	0.138470	0.235410	0.076923	10.000000	10.771842	10.998785	10.000000	10.831817	11.000353	2999
0.250000	0.250000	0.040093	0.175233	0.235217	0.095160	10.000000	10.958908	11.000059	10.000000	10.799312	10.999409	2999
0.250000	0.250000	0.040140	0.170610	0.233903	0.092273	10.000000	10.874753	11.000460	10.000000	10.861486	10.999031	2999
0.250000	0.250000	0.055737	0.142050	0.235753	0.079070	10.000000	10.796673	10.999801	10.000000	10.829368	11.000093	2999
0.250000	0.250000	0.058557	0.135183	0.234543	0.074817	10.000000	10.809705	10.999662	10.000000	10.785655	10.999286	2999
0.250000	0.250000	0.048120	0.159567	0.235763	0.087317	10.000000	10.946264	11.000194	10.000000	10.760580	10.999289	2999
0.250000	0.250000	0.040977	0.169493	0.234773	0.091390	10.000000	10.806461	11.000249	10.000000	10.927333	11.000618	2999
0.250000	0.250000	0.049387	0.150400	0.234507	0.082423	10.000000	10.847320	10.999650	10.000000	10.815057	11.000114	2999
0.250000	0.250000	0.059090	0.142817	0.237370	0.080077	10.000000	10.708747	10.999798	10.000000	10.934318	11.000075	2999
0.250000	0.250000	0.051880	0.148760	0.235090	0.081780	10.000000	10.765809	10.999247	10.000000	10.889141	10.999652	2999
0.250000	0.250000	0.050723	0.150867	0.235060	0.082977	10.000000	10.877939	11.000412	10.000000	10.788670	11.000465	2999
0.250000	0.250000	0.065943	0.129197	0.237830	0.072880	10.000000	10.705947	10.999842	10.000000	10.868670	10.999245	2999
