mut_par_size	typ1_err	typ2_err	rej_rate	acp_rate	avg_size	avg_size_thr	avg_par_size	end_gen
0.250000	0.274347	0.671060	0.529753	0.422137	10.000000	10.263880	9.841244	2999
0.250000	0.278490	0.693850	0.535393	0.440230	10.000000	10.257936	9.674230	2999
0.250000	0.246413	0.695607	0.531073	0.417230	10.000000	10.301684	9.524870	2999
0.250000	0.234983	0.710753	0.534643	0.418723	10.000000	10.315830	9.585942	2999
0.250000	0.263697	0.692713	0.532933	0.427893	10.000000	10.277648	9.765624	2999
0.250000	0.230820	0.718280	0.536907	0.418947	10.000000	10.321623	9.687464	2999
0.250000	0.293593	0.671637	0.533383	0.436057	10.000000	10.239222	9.779587	2999
0.250000	0.261753	0.697950	0.533817	0.431313	10.000000	10.279488	9.737419	2999
0.250000	0.256220	0.705057	0.535060	0.431027	10.000000	10.287569	9.638345	2999
0.250000	0.233043	0.708463	0.534403	0.413683	10.000000	10.320285	9.568934	2999
0.250000	0.268757	0.698547	0.534940	0.435417	10.000000	10.271409	9.671260	2999
0.250000	0.250367	0.707033	0.535313	0.426857	10.000000	10.295136	9.659448	2999
0.250000	0.257510	0.689493	0.531500	0.422187	10.000000	10.286179	9.810971	2999
0.250000	0.249243	0.706413	0.534457	0.425827	10.000000	10.297857	9.624364	2999
0.250000	0.288347	0.688730	0.536780	0.442747	10.000000	10.246960	9.618589	2999
0.250000	0.256643	0.686117	0.530730	0.418493	10.000000	10.286148	9.816756	2999
0.250000	0.283000	0.690493	0.536083	0.441943	10.000000	10.252760	9.630275	2999
0.250000	0.253190	0.697820	0.534113	0.424077	10.000000	10.290994	9.774504	2999
0.250000	0.238870	0.705120	0.533543	0.417600	10.000000	10.311775	9.564992	2999
0.250000	0.268487	0.695043	0.534197	0.433510	10.000000	10.271086	9.726690	2999
0.250000	0.254420	0.682943	0.529350	0.415140	10.000000	10.290373	9.841083	2999
0.250000	0.237403	0.700753	0.532187	0.413493	10.000000	10.312623	9.817294	2999
0.250000	0.246883	0.708623	0.535407	0.425517	10.000000	10.301039	9.701162	2999
0.250000	0.262703	0.689183	0.532207	0.425057	10.000000	10.278220	9.791405	2999
0.250000	0.274150	0.684657	0.533153	0.430797	10.000000	10.262822	9.768560	2999
0.250000	0.279740	0.689420	0.534087	0.439990	10.000000	10.257643	9.731318	2999
0.250000	0.253387	0.700340	0.533020	0.424723	10.000000	10.291874	9.573967	2999
0.250000	0.286280	0.688953	0.535870	0.440733	10.000000	10.249135	9.658738	2999
0.250000	0.255497	0.701437	0.534060	0.427943	10.000000	10.288614	9.608676	2999
0.250000	0.282850	0.670460	0.530833	0.429833	10.000000	10.251955	9.817257	2999
0.250000	0.275213	0.646003	0.523543	0.406787	10.000000	10.262155	9.923168	2999
0.250000	0.235833	0.699587	0.531630	0.412353	10.000000	10.316318	9.518037	2999
0.250000	0.258077	0.688117	0.531710	0.421487	10.000000	10.284608	9.809643	2999
0.250000	0.241210	0.712150	0.535847	0.424690	10.000000	10.308161	9.612692	2999
0.250000	0.274113	0.671577	0.530913	0.422543	10.000000	10.263711	9.831392	2999
0.250000	0.278303	0.694023	0.535263	0.440120	10.000000	10.259932	9.640920	2999
0.250000	0.247983	0.667160	0.525297	0.400980	10.000000	10.299698	9.919588	2999
0.250000	0.261783	0.701293	0.535740	0.432330	10.000000	10.280266	9.671339	2999
0.250000	0.239330	0.702530	0.532353	0.417000	10.000000	10.310654	9.543688	2999
0.250000	0.268887	0.677963	0.530630	0.424110	10.000000	10.271755	9.821408	2999
0.250000	0.259810	0.702280	0.534603	0.431640	10.000000	10.282482	9.641035	2999
0.250000	0.255837	0.693793	0.533070	0.423437	10.000000	10.287865	9.789786	2999
0.250000	0.249057	0.706300	0.534577	0.427220	10.000000	10.297448	9.620533	2999
0.250000	0.277340	0.685927	0.533147	0.434283	10.000000	10.260219	9.546147	2999
0.250000	0.255797	0.704247	0.535130	0.430847	10.000000	10.287255	9.618010	2999
0.250000	0.275450	0.686957	0.532923	0.433657	10.000000	10.262051	9.759692	2999
0.250000	0.245780	0.673940	0.525767	0.404693	10.000000	10.303436	9.434574	2999
0.250000	0.284720	0.685603	0.535517	0.439953	10.000000	10.250419	9.719890	2999
0.250000	0.271660	0.669020	0.528343	0.420283	10.000000	10.267832	9.851137	2999
0.250000	0.268640	0.681287	0.531623	0.424727	10.000000	10.270835	9.804499	2999
0.250000	0.252203	0.702153	0.534267	0.425123	10.000000	10.292728	9.597834	2999
0.250000	0.289180	0.686180	0.536483	0.442163	10.000000	10.246323	9.681376	2999
0.250000	0.271873	0.683777	0.532893	0.428863	10.000000	10.267817	9.793289	2999
0.250000	0.241337	0.711743	0.535650	0.424457	10.000000	10.307229	9.680840	2999
0.250000	0.280270	0.691090	0.535390	0.439227	10.000000	10.256379	9.692023	2999
0.250000	0.263203	0.695320	0.533643	0.430093	10.000000	10.278154	9.567103	2999
0.250000	0.239093	0.705067	0.532667	0.417537	10.000000	10.311795	9.551731	2999
0.250000	0.273977	0.676037	0.530580	0.425067	10.000000	10.263672	9.818800	2999
0.250000	0.249457	0.696940	0.532543	0.421263	10.000000	10.297653	9.795575	2999
0.250000	0.198417	0.632440	0.508027	0.345267	10.000000	10.373229	9.294301	2999
0.250000	0.257153	0.696473	0.532373	0.426020	10.000000	10.285968	9.760273	2999
0.250000	0.264573	0.697080	0.534723	0.431880	10.000000	10.276850	9.717465	2999
0.250000	0.225293	0.716273	0.535457	0.413957	10.000000	10.330909	9.590526	2999
0.250000	0.281667	0.659770	0.528027	0.420553	10.000000	10.253855	9.861351	2999
0.250000	0.253407	0.706530	0.535940	0.429473	10.000000	10.292008	9.684551	2999
0.250000	0.244903	0.705330	0.533617	0.423390	10.000000	10.303444	9.748136	2999
0.250000	0.288517	0.624023	0.520623	0.401953	10.000000	10.245753	9.956630	2999
0.250000	0.252527	0.704737	0.535087	0.428003	10.000000	10.292204	9.696102	2999
0.250000	0.221670	0.717563	0.536487	0.411553	10.000000	10.334932	9.591047	2999
0.250000	0.247503	0.707830	0.535237	0.425680	10.000000	10.299151	9.637531	2999
0.250000	0.258577	0.699637	0.533530	0.429857	10.000000	10.285514	9.582857	2999
0.250000	0.216343	0.703983	0.531417	0.399407	10.000000	10.343731	9.512720	2999
0.250000	0.213013	0.702467	0.530707	0.395233	10.000000	10.347567	9.492985	2999
0.250000	0.243857	0.711957	0.534273	0.426710	10.000000	10.304827	9.666362	2999
0.250000	0.236417	0.713407	0.534933	0.421597	10.000000	10.314760	9.729304	2999
0.250000	0.269687	0.683087	0.531330	0.427340	10.000000	10.270517	9.800334	2999
